individual_id,jar,species,treatment,week,final_length,initial_length,final_width,initial_width
1Wh,58,Pacific,7.7A0.5,6,NA,1.16,NA,1.19
1Wh,60,Olympia,7.7C,6,NA,1.26,NA,0.89
1Wh,60,Pacific,7.7C,6,NA,1.29,NA,0.89
1Wh,64,Olympia,7.7A0.2,6,NA,1.4,NA,0.97
1Wh,64,Pacific,7.7A0.2,6,NA,1.32,NA,0.9
1Wh,65,Olympia,8.0C,6,NA,1.42,NA,1.09
1Wh,65,Pacific,8.0C,6,NA,1.14,NA,0.71
1Wh,66,Olympia,8.0C,6,NA,1.75,NA,1.29
1Wh,66,Pacific,8.0C,6,NA,1.14,NA,0.93
1Wh,67,Olympia,8.0C,6,NA,1.9,NA,1.34
1Wh,67,Pacific,8.0C,6,NA,1.62,NA,1.06
1Wh,68,Olympia,7.7A0.5,6,NA,1.68,NA,1.25
1Wh,68,Pacific,7.7A0.5,6,NA,1.12,NA,0.73
1Wh,70,Olympia,8.0A0.2,6,NA,1.92,NA,1.16
1Wh,70,Pacific,8.0A0.2,6,NA,1.17,NA,0.88
1Wh,72,Olympia,7.7A0.5,6,NA,1.56,NA,1.06
1Wh,72,Pacific,7.7A0.5,6,NA,0.88,NA,0.68
1Wh,74,Olympia,8.0A0.2,6,NA,1.62,NA,0.96
1Wh,74,Pacific,8.0A0.2,6,NA,1.17,NA,0.96
1Wh,77,Olympia,7.7C,6,NA,1.44,NA,1.1
1Wh,77,Pacific,7.7C,6,NA,1.3,NA,0.88
1Wh,79,Olympia,7.7A0.5,6,NA,1.34,NA,0.95
1Wh,79,Pacific,7.7A0.5,6,NA,1.35,NA,1.12
1Wh,84,Olympia,7.7A0.2,6,NA,1.49,NA,1.05
1Wh,84,Pacific,7.7A0.2,6,NA,1.11,NA,0.89
2Bk,9,Olympia,7.7C,6,NA,2.08,NA,1.44
2Bk,9,Pacific,7.7C,6,NA,1.59,NA,1.11
2Bk,18,Olympia,7.7A0.2,6,NA,1.78,NA,1.35
2Bk,18,Pacific,7.7A0.2,6,NA,1.41,NA,1.01
2Bk,27,Olympia,7.7C,6,NA,1.94,NA,1.51
2Bk,27,Pacific,7.7C,6,NA,1.53,NA,1.12
2Bk,29,Olympia,8.0A0.2,6,NA,1.43,NA,1.07
2Bk,29,Pacific,8.0A0.2,6,NA,1.43,NA,1.18
2Bk,30,Olympia,7.7C,6,NA,1.36,NA,1.03
2Bk,30,Pacific,7.7C,6,NA,1.24,NA,1.15
2Bk,33,Olympia,7.7A0.5,6,NA,1.77,NA,1.38
2Bk,33,Pacific,7.7A0.5,6,NA,1.42,NA,1.16
2Bk,34,Olympia,8.0A0.2,6,NA,1.37,NA,1.18
2Bk,35,Olympia,7.7A0.2,6,NA,1.76,NA,1.31
2Bk,35,Pacific,7.7A0.2,6,NA,1.41,NA,0.87
2Bk,36,Olympia,8.0C,6,NA,1.56,NA,1.1
2Bk,36,Pacific,8.0C,6,NA,1.61,NA,1.26
2Bk,37,Olympia,8.0A0.2,6,NA,1.6,NA,1.16
2Bk,37,Pacific,8.0A0.2,6,NA,1.4,NA,0.97
2Bk,48,Olympia,7.7A0.2,6,NA,2.24,NA,1.66
2Bk,48,Pacific,7.7A0.2,6,NA,1.51,NA,1.02
2Bk,50,Olympia,8.0C,6,NA,2.05,NA,1.6
2Bl,9,Olympia,7.7C,6,NA,1.61,NA,1.26
2Bl,9,Pacific,7.7C,6,NA,1.61,NA,0.72
2Bl,18,Olympia,7.7A0.2,6,NA,1.62,NA,1.34
2Bl,18,Pacific,7.7A0.2,6,NA,1.49,NA,0.73
2Bl,27,Olympia,7.7C,6,NA,1.68,NA,1.35
2Bl,27,Pacific,7.7C,6,NA,1.22,NA,1.09
2Bl,29,Olympia,8.0A0.2,6,NA,1.52,NA,1.2
2Bl,29,Pacific,8.0A0.2,6,NA,1.44,NA,0.79
2Bl,30,Olympia,7.7C,6,NA,1.4,NA,1.15
2Bl,30,Pacific,7.7C,6,NA,1.38,NA,1.18
2Bl,33,Olympia,7.7A0.5,6,NA,1.78,NA,1.39
2Bl,33,Pacific,7.7A0.5,6,NA,1.39,NA,1.16
2Bl,34,Olympia,8.0A0.2,6,NA,1.25,NA,1
2Bl,35,Olympia,7.7A0.2,6,NA,1.64,NA,1.37
2Bl,35,Pacific,7.7A0.2,6,NA,1.61,NA,1.15
2Bl,36,Olympia,8.0C,6,NA,1.56,NA,1.12
2Bl,36,Pacific,8.0C,6,NA,1.29,NA,1.07
2Bl,37,Olympia,8.0A0.2,6,NA,1.64,NA,1.18
2Bl,37,Pacific,8.0A0.2,6,NA,1.29,NA,1.24
2Bl,48,Olympia,7.7A0.2,6,NA,1.63,NA,1.31
2Bl,48,Pacific,7.7A0.2,6,NA,1.23,NA,0.83
2Bl,50,Olympia,8.0C,6,NA,1.36,NA,1.21
2Bl,50,Pacific,8.0C,6,NA,1.4,NA,1.05
2Bl,58,Olympia,7.7A0.5,6,NA,1.63,NA,1.15
2Bl,58,Pacific,7.7A0.5,6,NA,1.12,NA,0.86
2Bl,60,Olympia,7.7C,6,NA,1.25,NA,1.11
2Bl,60,Pacific,7.7C,6,NA,1.15,NA,0.9
2Bl,64,Olympia,7.7A0.2,6,NA,1.53,NA,1.28
2Bl,64,Pacific,7.7A0.2,6,NA,1.66,NA,1.56
2Bl,65,Olympia,8.0C,6,NA,1.35,NA,1.08
2Bl,65,Pacific,8.0C,6,NA,1.15,NA,0.97
2Bl,66,Olympia,8.0C,6,NA,1.69,NA,1.14
2Bl,66,Pacific,8.0C,6,NA,0.99,NA,0.65
2Bl,67,Olympia,8.0C,6,NA,1.75,NA,1.46
2Bl,67,Pacific,8.0C,6,NA,1.33,NA,1.06
2Bl,68,Olympia,7.7A0.5,6,NA,1.12,NA,0.8
2Bl,68,Pacific,7.7A0.5,6,NA,1.6,NA,0.91
2Bl,70,Olympia,8.0A0.2,6,NA,1.92,NA,1.4
2Bl,70,Pacific,8.0A0.2,6,NA,1.05,NA,0.64
2Bl,72,Olympia,7.7A0.5,6,NA,1.28,NA,0.9
2Bl,72,Pacific,7.7A0.5,6,NA,0.87,NA,0.75
2Bl,74,Olympia,8.0A0.2,6,NA,1.85,NA,0.67
2Bl,74,Pacific,8.0A0.2,6,NA,1.37,NA,0.9
2Bl,77,Olympia,7.7C,6,NA,1.91,NA,1.49
2Bl,77,Pacific,7.7C,6,NA,1.25,NA,0.91
2Bl,79,Olympia,7.7A0.5,6,NA,1.75,NA,1.39
2Bl,79,Pacific,7.7A0.5,6,NA,1.28,NA,1.18
2Bl,84,Olympia,7.7A0.2,6,NA,0.94,NA,0.86
2Bl,84,Pacific,7.7A0.2,6,NA,1.12,NA,0.78
2Gr,9,Olympia,7.7C,6,NA,1.71,NA,1.5
2Gr,9,Pacific,7.7C,6,NA,1.07,NA,0.75
2Gr,18,Olympia,7.7A0.2,6,NA,1.75,NA,1.44
2Gr,18,Pacific,7.7A0.2,6,NA,1.02,NA,0.8
2Gr,27,Olympia,7.7C,6,NA,1.48,NA,1.38
2Gr,27,Pacific,7.7C,6,NA,1.56,NA,0.91
2Gr,29,Olympia,8.0A0.2,6,NA,1.41,NA,1.08
2Gr,29,Pacific,8.0A0.2,6,NA,1.05,NA,0.77
2Gr,30,Olympia,7.7C,6,NA,1.7,NA,1.3
2Gr,30,Pacific,7.7C,6,NA,1.39,NA,1.02
2Gr,33,Olympia,7.7A0.5,6,NA,1.46,NA,1.14
2Gr,33,Pacific,7.7A0.5,6,NA,1.3,NA,0.8
2Gr,34,Olympia,8.0A0.2,6,NA,1.33,NA,1.03
2Gr,35,Olympia,7.7A0.2,6,NA,1.81,NA,1.28
2Gr,35,Pacific,7.7A0.2,6,NA,1.42,NA,1.09
2Gr,36,Olympia,8.0C,6,NA,1.55,NA,1.16
2Gr,36,Pacific,8.0C,6,NA,1.52,NA,0.98
2Gr,37,Olympia,8.0A0.2,6,NA,1.45,NA,1.16
2Gr,37,Pacific,8.0A0.2,6,NA,1.36,NA,0.96
2Gr,48,Olympia,7.7A0.2,6,NA,1.7,NA,1.38
2Gr,48,Pacific,7.7A0.2,6,NA,1.44,NA,0.73
2Gr,50,Olympia,8.0C,6,NA,1.58,NA,1.23
2Gr,50,Pacific,8.0C,6,NA,1.24,NA,0.93
2Gr,58,Olympia,7.7A0.5,6,NA,2.11,NA,1.49
2Gr,58,Pacific,7.7A0.5,6,NA,1.15,NA,1.04
2Gr,60,Olympia,7.7C,6,NA,1.43,NA,1.4
2Gr,60,Pacific,7.7C,6,NA,1.24,NA,0.93
2Gr,64,Olympia,7.7A0.2,6,NA,1.45,NA,1.09
2Gr,64,Pacific,7.7A0.2,6,NA,1.19,NA,0.85
2Gr,65,Olympia,8.0C,6,NA,1.63,NA,1.44
2Gr,65,Pacific,8.0C,6,NA,1.23,NA,0.9
2Gr,66,Olympia,8.0C,6,NA,1.87,NA,1.43
2Gr,66,Pacific,8.0C,6,NA,1.04,NA,0.67
2Gr,67,Olympia,8.0C,6,NA,1.71,NA,1.5
2Gr,67,Pacific,8.0C,6,NA,1.3,NA,1.15
2Gr,68,Olympia,7.7A0.5,6,NA,1.2,NA,0.95
2Gr,68,Pacific,7.7A0.5,6,NA,1.35,NA,0.96
2Gr,70,Olympia,8.0A0.2,6,NA,1.92,NA,1.37
2Gr,70,Pacific,8.0A0.2,6,NA,1.08,NA,0.9
2Gr,72,Olympia,7.7A0.5,6,NA,1.53,NA,1.21
2Gr,72,Pacific,7.7A0.5,6,NA,1.04,NA,0.76
2Gr,74,Olympia,8.0A0.2,6,NA,1.29,NA,0.87
2Gr,74,Pacific,8.0A0.2,6,NA,1.14,NA,0.78
2Gr,77,Olympia,7.7C,6,NA,1.54,NA,1.44
2Gr,77,Pacific,7.7C,6,NA,1.54,NA,1.25
2Gr,79,Olympia,7.7A0.5,6,NA,1.8,NA,1.45
2Gr,79,Pacific,7.7A0.5,6,NA,1.11,NA,0.83
2Gr,84,Olympia,7.7A0.2,6,NA,1.49,NA,1.23
2Gr,84,Pacific,7.7A0.2,6,NA,1.41,NA,1.02
2Or,9,Olympia,7.7C,6,NA,1.86,NA,1.25
2Or,9,Pacific,7.7C,6,NA,1.19,NA,0.92
2Or,18,Olympia,7.7A0.2,6,NA,2.04,NA,1.86
2Or,18,Pacific,7.7A0.2,6,NA,1.13,NA,0.92
2Or,27,Olympia,7.7C,6,NA,1.94,NA,1.47
2Or,27,Pacific,7.7C,6,NA,1.43,NA,1.11
2Or,29,Olympia,8.0A0.2,6,NA,1.37,NA,1.16
2Or,29,Pacific,8.0A0.2,6,NA,1.17,NA,0.91
2Or,30,Olympia,7.7C,6,NA,1.15,NA,0.92
2Or,30,Pacific,7.7C,6,NA,1.55,NA,1.23
2Or,33,Olympia,7.7A0.5,6,NA,1.63,NA,1.52
2Or,33,Pacific,7.7A0.5,6,NA,1.5,NA,1.34
2Or,34,Olympia,8.0A0.2,6,NA,1.52,NA,1.29
2Or,35,Olympia,7.7A0.2,6,NA,1.16,NA,0.95
2Or,35,Pacific,7.7A0.2,6,NA,1.53,NA,1.04
2Or,36,Olympia,8.0C,6,NA,1.19,NA,0.88
2Or,36,Pacific,8.0C,6,NA,1.77,NA,1.4
2Or,37,Olympia,8.0A0.2,6,NA,1.96,NA,1.71
2Or,37,Pacific,8.0A0.2,6,NA,1.63,NA,1.09
2Or,48,Olympia,7.7A0.2,6,NA,1.94,NA,1.45
2Or,48,Pacific,7.7A0.2,6,NA,1.65,NA,1.43
2Or,50,Olympia,8.0C,6,NA,1.32,NA,0.96
2Or,50,Pacific,8.0C,6,NA,1.36,NA,0.89
2Or,58,Olympia,7.7A0.5,6,NA,1.32,NA,1.22
2Or,58,Pacific,7.7A0.5,6,NA,1.16,NA,0.97
2Or,60,Olympia,7.7C,6,NA,1.39,NA,1.13
2Or,60,Pacific,7.7C,6,NA,1.2,NA,1.1
2Or,64,Olympia,7.7A0.2,6,NA,1.87,NA,1.36
2Or,64,Pacific,7.7A0.2,6,NA,1.46,NA,1.1
2Or,65,Olympia,8.0C,6,NA,1.47,NA,1.21
2Or,65,Pacific,8.0C,6,NA,1.13,NA,1
2Or,66,Olympia,8.0C,6,NA,1.88,NA,1.4
2Or,66,Pacific,8.0C,6,NA,1.4,NA,0.92
2Or,67,Olympia,8.0C,6,NA,1.17,NA,0.95
2Or,67,Pacific,8.0C,6,NA,1.5,NA,1.07
2Or,68,Olympia,7.7A0.5,6,NA,1.94,NA,1.57
2Or,68,Pacific,7.7A0.5,6,NA,1.12,NA,1.01
2Or,70,Olympia,8.0A0.2,6,NA,1.89,NA,1.57
2Or,70,Pacific,8.0A0.2,6,NA,1.08,NA,1.01
2Or,72,Olympia,7.7A0.5,6,NA,1.61,NA,1.29
2Or,72,Pacific,7.7A0.5,6,NA,1.03,NA,0.84
2Or,74,Olympia,8.0A0.2,6,NA,1.44,NA,0.69
2Or,74,Pacific,8.0A0.2,6,NA,1.23,NA,0.78
2Or,77,Olympia,7.7C,6,NA,1.83,NA,1.61
2Or,77,Pacific,7.7C,6,NA,1.47,NA,0.89
2Or,79,Olympia,7.7A0.5,6,NA,1.7,NA,1.4
2Or,79,Pacific,7.7A0.5,6,NA,1.55,NA,0.9
2Or,84,Olympia,7.7A0.2,6,NA,1.35,NA,1.08
2Or,84,Pacific,7.7A0.2,6,NA,1.14,NA,0.77
2Pk,9,Olympia,7.7C,6,NA,1.42,NA,0.94
2Pk,9,Pacific,7.7C,6,NA,1.32,NA,0.91
2Pk,18,Olympia,7.7A0.2,6,NA,1.95,NA,1.44
2Pk,18,Pacific,7.7A0.2,6,NA,1.25,NA,0.95
2Pk,27,Olympia,7.7C,6,NA,1.71,NA,1.4
2Pk,27,Pacific,7.7C,6,NA,1.34,NA,0.96
2Pk,29,Olympia,8.0A0.2,6,NA,1.34,NA,1.04
2Pk,29,Pacific,8.0A0.2,6,NA,1.1,NA,0.69
2Pk,30,Olympia,7.7C,6,NA,1.22,NA,0.95
2Pk,30,Pacific,7.7C,6,NA,1.4,NA,1.12
2Pk,33,Olympia,7.7A0.5,6,NA,1.85,NA,1.61
2Pk,33,Pacific,7.7A0.5,6,NA,1.38,NA,1.13
2Pk,34,Olympia,8.0A0.2,6,NA,1.46,NA,1.14
2Pk,35,Olympia,7.7A0.2,6,NA,1.55,NA,1.08
2Pk,35,Pacific,7.7A0.2,6,NA,1.26,NA,0.97
2Pk,36,Olympia,8.0C,6,NA,1.36,NA,1.22
2Pk,36,Pacific,8.0C,6,NA,1.59,NA,0.99
2Pk,37,Olympia,8.0A0.2,6,NA,1.71,NA,1.26
2Pk,37,Pacific,8.0A0.2,6,NA,1.57,NA,1.07
2Pk,48,Olympia,7.7A0.2,6,NA,1.77,NA,1.35
2Pk,48,Pacific,7.7A0.2,6,NA,1.03,NA,0.62
2Pk,50,Olympia,8.0C,6,NA,1.39,NA,1.05
2Pu,9,Olympia,7.7C,6,NA,1.77,NA,1.26
2Pu,9,Pacific,7.7C,6,NA,1.44,NA,0.96
2Pu,18,Olympia,7.7A0.2,6,NA,1.76,NA,1.19
2Pu,18,Pacific,7.7A0.2,6,NA,1.35,NA,0.97
2Pu,27,Olympia,7.7C,6,NA,1.71,NA,1.38
2Pu,27,Pacific,7.7C,6,NA,1.21,NA,0.92
2Pu,29,Olympia,8.0A0.2,6,NA,1.46,NA,0.95
2Pu,29,Pacific,8.0A0.2,6,NA,1.35,NA,0.9
2Pu,30,Olympia,7.7C,6,NA,1.09,NA,0.82
2Pu,30,Pacific,7.7C,6,NA,1.24,NA,0.91
2Pu,33,Olympia,7.7A0.5,6,NA,1.63,NA,1.33
2Pu,33,Pacific,7.7A0.5,6,NA,1.41,NA,1.06
2Pu,34,Olympia,8.0A0.2,6,NA,1.35,NA,0.99
2Pu,35,Olympia,7.7A0.2,6,NA,1.63,NA,1.28
2Pu,35,Pacific,7.7A0.2,6,NA,1.13,NA,0.84
2Pu,36,Olympia,8.0C,6,NA,1.73,NA,1.13
2Pu,36,Pacific,8.0C,6,NA,1.41,NA,1.15
2Pu,37,Olympia,8.0A0.2,6,NA,1.66,NA,1.21
2Pu,37,Pacific,8.0A0.2,6,NA,1.37,NA,0.92
2Pu,48,Olympia,7.7A0.2,6,NA,1.74,NA,1.31
2Pu,48,Pacific,7.7A0.2,6,NA,1.24,NA,0.75
2Pu,50,Olympia,8.0C,6,NA,1.88,NA,1.34
2Pu,50,Pacific,8.0C,6,NA,1.49,NA,0.84
2Pu,58,Olympia,7.7A0.5,6,NA,1.87,NA,1.26
2Pu,58,Pacific,7.7A0.5,6,NA,1.44,NA,0.94
2Pu,60,Olympia,7.7C,6,NA,1.74,NA,1.45
2Pu,60,Pacific,7.7C,6,NA,1.18,NA,0.92
2Pu,64,Olympia,7.7A0.2,6,NA,1.7,NA,1.4
2Pu,64,Pacific,7.7A0.2,6,NA,1.33,NA,0.93
2Pu,65,Olympia,8.0C,6,NA,1.76,NA,1.41
2Pu,65,Pacific,8.0C,6,NA,1,NA,0.77
2Pu,66,Olympia,8.0C,6,NA,1.67,NA,1.24
2Pu,66,Pacific,8.0C,6,NA,1.14,NA,0.66
2Pu,67,Olympia,8.0C,6,NA,1.52,NA,0.97
2Pu,67,Pacific,8.0C,6,NA,1.73,NA,1.3
2Pu,68,Olympia,7.7A0.5,6,NA,1.57,NA,1.05
2Pu,68,Pacific,7.7A0.5,6,NA,1.43,NA,0.92
2Pu,70,Olympia,8.0A0.2,6,NA,2.41,NA,2.1
2Pu,70,Pacific,8.0A0.2,6,NA,1.25,NA,0.89
2Pu,72,Olympia,7.7A0.5,6,NA,1.39,NA,1.15
2Pu,72,Pacific,7.7A0.5,6,NA,0.97,NA,0.64
2Pu,74,Olympia,8.0A0.2,6,NA,1.57,NA,0.81
2Pu,74,Pacific,8.0A0.2,6,NA,1.38,NA,0.83
2Pu,77,Olympia,7.7C,6,NA,2,NA,1.69
2Pu,77,Pacific,7.7C,6,NA,1.43,NA,1.04
2Pu,79,Olympia,7.7A0.5,6,NA,1.42,NA,1.14
2Pu,79,Pacific,7.7A0.5,6,NA,1.09,NA,0.94
2Pu,84,Olympia,7.7A0.2,6,NA,1.11,NA,0.88
2Pu,84,Pacific,7.7A0.2,6,NA,1.15,NA,0.78
2Rd,9,Olympia,7.7C,6,NA,1.51,NA,1.97
2Rd,9,Pacific,7.7C,6,NA,1.26,NA,0.9
2Rd,18,Olympia,7.7A0.2,6,NA,1.73,NA,1.39
2Rd,18,Pacific,7.7A0.2,6,NA,1.64,NA,0.98
2Rd,27,Olympia,7.7C,6,NA,1.68,NA,1.44
2Rd,27,Pacific,7.7C,6,NA,1.39,NA,0.96
2Rd,29,Olympia,8.0A0.2,6,NA,1.63,NA,1.17
2Rd,29,Pacific,8.0A0.2,6,NA,1.75,NA,1.26
2Rd,30,Olympia,7.7C,6,NA,1.31,NA,0.93
2Rd,30,Pacific,7.7C,6,NA,1.5,NA,1.15
2Rd,33,Olympia,7.7A0.5,6,NA,1.83,NA,1.77
2Rd,33,Pacific,7.7A0.5,6,NA,1.34,NA,1.11
2Rd,34,Olympia,8.0A0.2,6,NA,1.49,NA,1.05
2Rd,35,Olympia,7.7A0.2,6,NA,1.22,NA,1.05
2Rd,35,Pacific,7.7A0.2,6,NA,1.71,NA,1.14
2Rd,36,Olympia,8.0C,6,NA,1.47,NA,1.06
2Rd,36,Pacific,8.0C,6,NA,1.62,NA,1.24
2Rd,37,Olympia,8.0A0.2,6,NA,1.09,NA,1.09
2Rd,37,Pacific,8.0A0.2,6,NA,1.5,NA,1.06
2Rd,48,Olympia,7.7A0.2,6,NA,1.5,NA,1.32
2Rd,48,Pacific,7.7A0.2,6,NA,1.29,NA,1.14
2Rd,50,Olympia,8.0C,6,NA,1.7,NA,1.55
2Rd,50,Pacific,8.0C,6,NA,1.37,NA,0.87
2Rd,58,Olympia,7.7A0.5,6,NA,1.91,NA,1.46
2Rd,58,Pacific,7.7A0.5,6,NA,1.34,NA,1.09
2Rd,60,Olympia,7.7C,6,NA,1.6,NA,1.37
2Rd,60,Pacific,7.7C,6,NA,1.39,NA,0.87
2Rd,64,Olympia,7.7A0.2,6,NA,1.67,NA,1.23
2Rd,64,Pacific,7.7A0.2,6,NA,1.56,NA,0.93
2Rd,65,Olympia,8.0C,6,NA,1.4,NA,1.12
2Rd,65,Pacific,8.0C,6,NA,1.17,NA,0.94
2Rd,66,Olympia,8.0C,6,NA,1.79,NA,1.2
2Rd,66,Pacific,8.0C,6,NA,1.22,NA,0.97
2Rd,67,Olympia,8.0C,6,NA,1.27,NA,0.94
2Rd,67,Pacific,8.0C,6,NA,1.3,NA,1.11
2Rd,68,Olympia,7.7A0.5,6,NA,1.9,NA,1.41
2Rd,68,Pacific,7.7A0.5,6,NA,1.21,NA,0.85
2Rd,70,Olympia,8.0A0.2,6,NA,1.94,NA,1.9
2Rd,70,Pacific,8.0A0.2,6,NA,1.34,NA,1.03
2Rd,72,Olympia,7.7A0.5,6,NA,2.14,NA,1.67
2Rd,72,Pacific,7.7A0.5,6,NA,1.25,NA,1.06
2Rd,74,Olympia,8.0A0.2,6,NA,1.47,NA,0.83
2Rd,74,Pacific,8.0A0.2,6,NA,1.33,NA,1.04
2Rd,77,Olympia,7.7C,6,NA,1.67,NA,1.22
2Rd,77,Pacific,7.7C,6,NA,1.13,NA,0.86
2Rd,79,Olympia,7.7A0.5,6,NA,1.29,NA,0.88
2Rd,79,Pacific,7.7A0.5,6,NA,1.18,NA,0.87
2Rd,84,Olympia,7.7A0.2,6,NA,1.68,NA,1.46
2Rd,84,Pacific,7.7A0.2,6,NA,1.19,NA,0.81
2Si,50,Pacific,8.0C,6,NA,1.24,NA,0.96
2Si,58,Olympia,7.7A0.5,6,NA,1.8,NA,1.54
2Si,58,Pacific,7.7A0.5,6,NA,1.51,NA,1
2Si,60,Olympia,7.7C,6,NA,1.66,NA,1.25
2Si,60,Pacific,7.7C,6,NA,1.12,NA,0.96
2Si,64,Olympia,7.7A0.2,6,NA,1.67,NA,1.16
2Si,64,Pacific,7.7A0.2,6,NA,0.88,NA,0.63
2Si,65,Olympia,8.0C,6,NA,1.72,NA,1.39
2Si,65,Pacific,8.0C,6,NA,1.16,NA,0.83
2Si,66,Olympia,8.0C,6,NA,2.07,NA,1.49
2Si,66,Pacific,8.0C,6,NA,1.16,NA,0.7
2Si,67,Olympia,8.0C,6,NA,1.86,NA,1.31
2Si,67,Pacific,8.0C,6,NA,1.24,NA,0.84
2Si,68,Olympia,7.7A0.5,6,NA,1.89,NA,1.49
2Si,68,Pacific,7.7A0.5,6,NA,1.21,NA,0.9
2Si,70,Olympia,8.0A0.2,6,NA,1.79,NA,1.29
2Si,70,Pacific,8.0A0.2,6,NA,1.25,NA,0.83
2Si,72,Olympia,7.7A0.5,6,NA,1.39,NA,1.05
2Si,72,Pacific,7.7A0.5,6,NA,0.94,NA,0.74
2Si,74,Olympia,8.0A0.2,6,NA,1.61,NA,0.78
2Si,74,Pacific,8.0A0.2,6,NA,1.04,NA,0.72
2Si,77,Olympia,7.7C,6,NA,1.59,NA,1.25
2Si,77,Pacific,7.7C,6,NA,1.58,NA,1.12
2Si,79,Olympia,7.7A0.5,6,NA,1.77,NA,1.54
2Si,79,Pacific,7.7A0.5,6,NA,1.18,NA,0.74
2Si,84,Olympia,7.7A0.2,6,NA,1.34,NA,1.08
2Si,84,Pacific,7.7A0.2,6,NA,1.12,NA,0.88
2Wh,9,Olympia,7.7C,6,NA,1.33,NA,0.96
2Wh,9,Pacific,7.7C,6,NA,1.37,NA,0.97
2Wh,18,Olympia,7.7A0.2,6,NA,1.65,NA,1.26
2Wh,18,Pacific,7.7A0.2,6,NA,1.44,NA,1.18
2Wh,27,Olympia,7.7C,6,NA,1.72,NA,1.11
2Wh,27,Pacific,7.7C,6,NA,1.71,NA,1.23
2Wh,29,Olympia,8.0A0.2,6,NA,1.71,NA,1.46
2Wh,29,Pacific,8.0A0.2,6,NA,1.73,NA,1.18
2Wh,30,Olympia,7.7C,6,NA,1.24,NA,0.97
2Wh,30,Pacific,7.7C,6,NA,1.48,NA,0.99
2Wh,33,Olympia,7.7A0.5,6,NA,1.71,NA,1.4
2Wh,33,Pacific,7.7A0.5,6,NA,1.51,NA,1.09
2Wh,34,Olympia,8.0A0.2,6,NA,1.53,NA,1.03
2Wh,35,Olympia,7.7A0.2,6,NA,1.47,NA,1.11
2Wh,35,Pacific,7.7A0.2,6,NA,1.48,NA,1.25
2Wh,36,Olympia,8.0C,6,NA,1.16,NA,0.95
2Wh,36,Pacific,8.0C,6,NA,1.67,NA,1.09
2Wh,37,Olympia,8.0A0.2,6,NA,1.56,NA,1.02
2Wh,37,Pacific,8.0A0.2,6,NA,1.44,NA,1.09
2Wh,48,Olympia,7.7A0.2,6,NA,1.97,NA,1.71
2Wh,48,Pacific,7.7A0.2,6,NA,1.37,NA,0.99
2Wh,50,Olympia,8.0C,6,NA,1.46,NA,0.96
2Wh,50,Pacific,8.0C,6,NA,1.5,NA,0.91
2Wh,58,Olympia,7.7A0.5,6,NA,1.23,NA,0.97
2Wh,58,Pacific,7.7A0.5,6,NA,1.87,NA,1.05
2Wh,60,Olympia,7.7C,6,NA,1.32,NA,1.05
2Wh,60,Pacific,7.7C,6,NA,1.54,NA,0.95
2Wh,64,Olympia,7.7A0.2,6,NA,1.17,NA,0.88
2Wh,64,Pacific,7.7A0.2,6,NA,1.09,NA,0.79
2Wh,65,Olympia,8.0C,6,NA,1.56,NA,1.09
2Wh,65,Pacific,8.0C,6,NA,1.17,NA,0.95
2Wh,66,Olympia,8.0C,6,NA,1.49,NA,1.29
2Wh,66,Pacific,8.0C,6,NA,1.64,NA,1.17
2Wh,67,Olympia,8.0C,6,NA,1.92,NA,1.41
2Wh,67,Pacific,8.0C,6,NA,1.9,NA,1.21
2Wh,68,Olympia,7.7A0.5,6,NA,1.8,NA,1.22
2Wh,68,Pacific,7.7A0.5,6,NA,1.39,NA,0.77
2Wh,70,Olympia,8.0A0.2,6,NA,1.31,NA,1.64
2Wh,70,Pacific,8.0A0.2,6,NA,1.32,NA,0.98
2Wh,72,Olympia,7.7A0.5,6,NA,1.96,NA,1.53
2Wh,72,Pacific,7.7A0.5,6,NA,1.47,NA,1.08
2Wh,74,Olympia,8.0A0.2,6,NA,1.69,NA,0.86
2Wh,77,Olympia,7.7C,6,NA,1.49,NA,1.12
2Wh,77,Pacific,7.7C,6,NA,1.49,NA,1.16
2Wh,79,Olympia,7.7A0.5,6,NA,1.58,NA,1.38
2Wh,79,Pacific,7.7A0.5,6,NA,1.42,NA,1.22
2Wh,84,Olympia,7.7A0.2,6,NA,1.14,NA,0.94
3Bl,9,Olympia,7.7C,6,NA,2.03,NA,1.6
3Bl,9,Pacific,7.7C,6,NA,1.56,NA,1.13
3Bl,18,Olympia,7.7A0.2,6,NA,2,NA,1.66
3Bl,18,Pacific,7.7A0.2,6,NA,1.72,NA,1.25
3Bl,27,Olympia,7.7C,6,NA,1.83,NA,1.65
3Bl,27,Pacific,7.7C,6,NA,1.36,NA,1.23
3Bl,29,Olympia,8.0A0.2,6,NA,1.54,NA,0.99
3Bl,29,Pacific,8.0A0.2,6,NA,1.83,NA,1.64
3Bl,30,Olympia,7.7C,6,NA,1.47,NA,1.3
3Bl,30,Pacific,7.7C,6,NA,1.81,NA,0.96
3Bl,33,Olympia,7.7A0.5,6,NA,1.96,NA,1.69
3Bl,33,Pacific,7.7A0.5,6,NA,1.44,NA,1.08
3Bl,34,Olympia,8.0A0.2,6,NA,1.91,NA,1.24
3Bl,35,Olympia,7.7A0.2,6,NA,1.98,NA,1.44
3Bl,35,Pacific,7.7A0.2,6,NA,1.62,NA,1.13
3Bl,36,Olympia,8.0C,6,NA,1.53,NA,1.26
