,image_id_initial,image_id_final,jar,week,species,treatment,replicate,individual_id,surface_area_cm2_initial,surface_area_cm2_final,length_cm_initial,length_cm_final,length_pixels_initial,length_pixels_final,surface_area_px2_initial,surface_area_px2_final,width_cm_initial,width_cm_final,width_pixels_initial,width_pixels_final,pixels_per_cm_initial,pixels_per_cm_final,pixels2_per_cm2_initial,pixels2_per_cm2_final,notes_initial,notes_final
3118,IMG_9983-resized,NA,77,6,Pacific,7.7C,5,1Bl,0.74,NA,1.34,NA,117.69,NA,5727,NA,0.8,NA,70.21,NA,88,NA,7744,NA,,NA
3119,IMG_9966-resized,IMG_0014-resized,78,4,Olympia,8.0C,1,3Si,2.46,2.32,2.04,1.93,177.1,110.07,18589.5,7541.5,1.74,1.68,151.45,95.77,87,57,7569,3249,,used initial image to identify
3120,IMG_9966-resized,IMG_0014-resized,78,4,Olympia,8.0C,1,3Rd,2.5,2.63,2.32,2.17,201.68,123.63,18886.5,8538.5,1.72,1.65,149.4,94.2,87,57,7569,3249,,
3121,IMG_9966-resized,IMG_0014-resized,78,4,Olympia,8.0C,1,3Pu,2.13,2.13,2.65,2.12,230.12,120.93,16097.5,6906,1.45,1.43,125.9,81.4,87,57,7569,3249,,
3122,IMG_9966-resized,IMG_0014-resized,78,4,Olympia,8.0C,1,3Or,1.88,1.85,1.83,1.8,159.45,102.83,14218.5,6025.5,1.55,1.47,134.81,83.87,87,57,7569,3249,,
3123,IMG_9966-resized,IMG_0014-resized,78,4,Olympia,8.0C,1,3Gr,2.39,2.38,2.01,2.03,174.79,115.8,18065,7722,1.65,1.7,143.66,97.08,87,57,7569,3249,,
3124,IMG_9966-resized,IMG_0014-resized,78,4,Olympia,8.0C,1,3Bl,2.22,2.22,2.11,1.99,183.41,113.36,16808.5,7220.5,1.77,1.68,153.94,96.03,87,57,7569,3249,,
3125,IMG_9966-resized,IMG_0014-resized,78,4,Olympia,8.0C,1,2Wh,1.24,1.23,1.49,1.5,129.87,85.43,9421.5,4008,1.21,1.16,105.34,65.86,87,57,7569,3249,,
3126,IMG_9966-resized,IMG_0014-resized,78,4,Olympia,8.0C,1,2Si,1.56,1.41,1.66,1.53,144.81,87.37,11833,4569.5,1.38,1.28,120,73.06,87,57,7569,3249,,used initial image to identify
3127,IMG_9966-resized,IMG_0014-resized,78,4,Olympia,8.0C,1,2Rd,1.49,1.62,1.76,1.76,153.22,100.12,11310.5,5258.5,1.43,1.39,124.54,79.4,87,57,7569,3249,,new growth erased by computer
3128,IMG_9966-resized,IMG_0014-resized,78,4,Olympia,8.0C,1,2Pu,2.06,2.14,1.87,2.07,163.08,117.96,15613,6950,1.51,1.51,131.49,85.99,87,57,7569,3249,,new growth erased by computer
3129,IMG_9966-resized,IMG_0014-resized,78,4,Olympia,8.0C,1,2Or,1.32,1.25,1.58,1.53,137.88,87.11,9999.5,4050,1.22,1.19,106.25,67.62,87,57,7569,3249,,
3130,IMG_9966-resized,IMG_0014-resized,78,4,Olympia,8.0C,1,2Gr,1.48,1.42,1.69,1.67,147.3,94.92,11228.5,4624.5,1.51,1.18,131.32,67.48,87,57,7569,3249,,
3131,IMG_9966-resized,IMG_0014-resized,78,4,Olympia,8.0C,1,2Bl,1.47,1.42,1.56,1.55,135.94,88.6,11094,4611.5,1.3,1.2,113.53,68.66,87,57,7569,3249,,
3132,IMG_9966-resized,IMG_0014-resized,78,4,Olympia,8.0C,1,1Wh,1.5,1.6,1.78,1.7,154.54,97.02,11366,5201.5,1.33,1.42,115.43,81.15,87,57,7569,3249,,
3133,IMG_9966-resized,IMG_0014-resized,78,4,Olympia,8.0C,1,1Si,1.88,2.08,1.89,1.95,164.71,111.2,14225.5,6772.5,1.47,1.6,127.53,91.08,87,57,7569,3249,,used initial image to identify
3134,IMG_9966-resized,IMG_0014-resized,78,4,Olympia,8.0C,1,1Rd,1.28,1.38,1.64,1.72,143.09,98.23,9691.5,4496.5,1.13,1.22,98.05,69.66,87,57,7569,3249,,
3135,IMG_9966-resized,IMG_0014-resized,78,4,Olympia,8.0C,1,1Pu,1.58,1.49,1.69,1.56,147.14,88.81,11972.5,4835.5,1.52,1.31,132.22,74.43,87,57,7569,3249,,
3136,IMG_9966-resized,IMG_0014-resized,78,4,Olympia,8.0C,1,1Or,1.28,1.24,1.49,1.46,129.65,83.2,9651,4039,1.2,1.23,104.66,69.87,87,57,7569,3249,,
3137,IMG_9966-resized,IMG_0014-resized,78,4,Olympia,8.0C,1,1Gr,1.3,1.26,1.5,1.45,130.42,82.87,9848,4108.5,1.2,1.23,104.81,70.21,87,57,7569,3249,,
3138,IMG_9966-resized,IMG_0014-resized,78,4,Olympia,8.0C,1,1Bl,1.97,2.04,1.99,1.93,173,110.11,14907,6629,1.49,1.55,129.81,88.36,87,57,7569,3249,Surface area innaccurate due to overlapping,
3139,IMG_9984-resized,IMG_0012-resized,78,4,Pacific,8.0C,1,3Si,1.32,1.4,1.99,1.99,173.31,109.34,9964.5,4232,1.18,1.17,103.08,64.38,87,55,7569,3025,,
3140,IMG_9984-resized,IMG_0012-resized,78,4,Pacific,8.0C,1,3Rd,1.45,1.63,1.62,1.66,141.01,91.53,10943,4928,1.34,1.61,116.78,88.68,87,55,7569,3025,,
3141,IMG_9984-resized,IMG_0012-resized,78,4,Pacific,8.0C,1,3Pu,1.44,1.73,1.59,1.68,138.23,92.65,10865.5,5247,1.34,1.51,116.5,82.86,87,55,7569,3025,,
3142,IMG_9984-resized,IMG_0012-resized,78,4,Pacific,8.0C,1,3Or,0.92,0.91,1.5,1.47,130.23,81.04,6995.5,2764.5,0.85,0.86,74.33,47.07,87,55,7569,3025,,
3143,IMG_9984-resized,IMG_0012-resized,78,4,Pacific,8.0C,1,3Gr,1.2,1.39,1.87,1.7,162.74,93.43,9089,4198.5,1.16,1.21,100.62,66.61,87,55,7569,3025,,
3144,IMG_9984-resized,IMG_0012-resized,78,4,Pacific,8.0C,1,3Bl,1.14,1.48,1.61,1.8,139.71,99.16,8649,4469.5,1.25,1.5,108.63,82.46,87,55,7569,3025,,new growth erased by computer
3145,IMG_9984-resized,IMG_0012-resized,78,4,Pacific,8.0C,1,2Wh,0.96,1.03,1.34,1.34,116.76,73.55,7282.5,3103.5,1.07,1.09,93.39,60.13,87,55,7569,3025,,used initial image to identify
3146,IMG_9984-resized,IMG_0012-resized,78,4,Pacific,8.0C,1,2Si,0.85,0.92,1.32,1.43,114.74,78.55,6439.5,2785,0.98,0.99,85.42,54.63,87,55,7569,3025,,used initial image to identify
3147,IMG_9984-resized,IMG_0012-resized,78,4,Pacific,8.0C,1,2Rd,0.7,0.76,1.1,1.24,95.6,68.07,5331.5,2301.5,0.99,1.04,86.4,57.31,87,55,7569,3025,,used initial image to identify
3148,IMG_9984-resized,IMG_0012-resized,78,4,Pacific,8.0C,1,2Pu,1.38,1.65,1.77,1.72,154.16,94.37,10472.5,4985,1.24,1.46,107.71,80.13,87,55,7569,3025,,
3149,IMG_9984-resized,IMG_0012-resized,78,4,Pacific,8.0C,1,2Or,0.79,0.95,1.37,1.48,119.54,81.61,5998.5,2874.5,0.86,1.08,75.21,59.41,87,55,7569,3025,,used initial image to identify
3150,IMG_9984-resized,IMG_0012-resized,78,4,Pacific,8.0C,1,2Gr,0.93,1,1.53,1.57,133.15,86.4,7036,3013,0.87,1.01,75.69,55.36,87,55,7569,3025,,
3151,IMG_9984-resized,IMG_0012-resized,78,4,Pacific,8.0C,1,2Bl,1.1,1.16,1.46,1.56,127.14,85.88,8338,3519.5,1.12,1.12,97.86,61.4,87,55,7569,3025,,
3152,IMG_9984-resized,IMG_0012-resized,78,4,Pacific,8.0C,1,1Wh,1.04,1.05,1.32,1.34,114.98,73.76,7852,3186,1.07,1.08,93.38,59.48,87,55,7569,3025,,
3153,IMG_9984-resized,IMG_0012-resized,78,4,Pacific,8.0C,1,1Si,0.74,0.83,1.09,1.21,95.04,66.57,5566.5,2525.5,0.87,0.99,75.54,54.59,87,55,7569,3025,,used initial image to identify
3154,IMG_9984-resized,IMG_0012-resized,78,4,Pacific,8.0C,1,1Rd,0.67,0.78,1.13,1.31,98.43,71.87,5061,2352.5,0.8,0.95,69.86,52.35,87,55,7569,3025,,
3155,IMG_9984-resized,IMG_0012-resized,78,4,Pacific,8.0C,1,1Pu,0.8,0.85,1.2,1.24,104.66,68.24,6021,2567,0.98,1.02,85.59,56.22,87,55,7569,3025,,
3156,IMG_9984-resized,IMG_0012-resized,78,4,Pacific,8.0C,1,1Or,0.69,0.74,1.13,1.2,98.27,66.13,5215.5,2233.5,0.88,0.91,76.92,50,87,55,7569,3025,,
3157,IMG_9984-resized,IMG_0012-resized,78,4,Pacific,8.0C,1,1Gr,0.69,0.69,1.16,1.2,100.9,66.13,5250,2100,0.86,0.84,74.63,46.17,87,55,7569,3025,,
3158,IMG_9984-resized,IMG_0012-resized,78,4,Pacific,8.0C,1,1Bl,0.55,0.52,1.12,1.1,97.08,60.46,4150.5,1572,0.72,0.68,62.23,37.2,87,55,7569,3025,,
3159,IMG_9967-resized,2000_12_31_0203-resized,79,6,Olympia,7.7A0.5,1,3Si,2.26,2.17,2.14,2.06,124.04,156.32,7616.5,12555.5,1.46,1.46,84.6,110.89,58,76,3364,5776,,
3160,IMG_9967-resized,2000_12_31_0203-resized,79,6,Olympia,7.7A0.5,1,3Rd,1.12,1.03,1.46,1.31,84.93,99.76,3781.5,5965.5,1.2,1.1,69.86,83.87,58,76,3364,5776,,used initial image to identify
3161,IMG_9967-resized,2000_12_31_0203-resized,79,6,Olympia,7.7A0.5,1,3Pu,1.58,1.53,1.86,1.53,107.84,116.11,5306,8826,1.29,1.39,74.73,105.65,58,76,3364,5776,,used initial image to identify
3162,IMG_9967-resized,2000_12_31_0203-resized,79,6,Olympia,7.7A0.5,1,3Or,2.79,2.67,2.2,2.17,127.88,164.94,9395,15400.5,1.85,1.83,107.17,138.84,58,76,3364,5776,,
3163,IMG_9967-resized,2000_12_31_0203-resized,79,6,Olympia,7.7A0.5,1,3Gr,1.61,1.65,1.67,1.68,96.75,127.57,5422,9506.5,1.35,1.36,78.23,103.12,58,76,3364,5776,,
3164,IMG_9967-resized,2000_12_31_0203-resized,79,6,Olympia,7.7A0.5,1,3Bl,1.38,1.31,1.69,1.66,98.23,125.93,4629,7578.5,1.13,1.1,65.46,83.93,58,76,3364,5776,,used initial image to identify
3165,IMG_9967-resized,2000_12_31_0203-resized,79,6,Olympia,7.7A0.5,1,2Wh,1.7,1.64,1.88,1.64,109,124.85,5710,9501.5,1.59,1.46,92.03,111.04,58,76,3364,5776,,used initial image to identify
3166,IMG_9967-resized,NA,79,6,Olympia,7.7A0.5,1,2Si,1.94,NA,1.83,NA,105.95,NA,6520.5,NA,1.63,NA,94.3,NA,58,NA,3364,NA,,NA
3167,IMG_9967-resized,2000_12_31_0203-resized,79,6,Olympia,7.7A0.5,1,2Rd,0.89,0.9,1.35,1.35,78.43,102.4,3007.5,5188,0.93,0.95,53.85,72.11,58,76,3364,5776,,
3168,IMG_9967-resized,2000_12_31_0203-resized,79,6,Olympia,7.7A0.5,1,2Pu,1.24,1.26,1.81,1.52,105.12,115.52,4166,7261,1.3,1.17,75.69,88.77,58,76,3364,5776,,
3169,IMG_9967-resized,2000_12_31_0203-resized,79,6,Olympia,7.7A0.5,1,2Or,1.75,1.71,1.82,1.78,105.68,135.2,5888.5,9902,1.64,1.43,95.19,108.45,58,76,3364,5776,,
3170,IMG_9967-resized,2000_12_31_0203-resized,79,6,Olympia,7.7A0.5,1,2Gr,1.91,1.91,2.09,1.94,121.33,147.51,6410,11015.5,1.67,1.46,96.66,111.04,58,76,3364,5776,,
3171,IMG_9967-resized,2000_12_31_0203-resized,79,6,Olympia,7.7A0.5,1,2Bl,1.98,2.2,2.07,2.07,120.28,157.5,6656.5,12710.5,1.95,1.62,113.07,122.78,58,76,3364,5776,,
3172,IMG_9967-resized,2000_12_31_0203-resized,79,6,Olympia,7.7A0.5,1,1Wh,0.88,0.86,1.4,1.34,81.39,101.55,2946,4972.5,0.91,0.97,53.04,73.36,58,76,3364,5776,,used initial image to identify
3173,IMG_9967-resized,2000_12_31_0203-resized,79,6,Olympia,7.7A0.5,1,1Si,1.62,1.59,1.75,1.74,101.51,132.1,5440,9194,1.43,1.42,82.71,108.06,58,76,3364,5776,,
3174,IMG_9967-resized,2000_12_31_0203-resized,79,6,Olympia,7.7A0.5,1,1Rd,1.22,1.2,1.4,1.45,81.27,110.42,4091.5,6945.5,1.2,1.19,69.46,90.52,58,76,3364,5776,,
3175,IMG_9967-resized,2000_12_31_0203-resized,79,6,Olympia,7.7A0.5,1,1Pu,2.1,NA,1.9,NA,110.32,NA,7070,NA,1.66,NA,96.03,NA,58,NA,3364,NA,,oyster missing from final image
3176,IMG_9967-resized,2000_12_31_0203-resized,79,6,Olympia,7.7A0.5,1,1Or,1.01,0.97,1.33,1.3,77.1,98.67,3385,5597.5,1.05,1.06,61.01,80.78,58,76,3364,5776,,
3177,IMG_9967-resized,2000_12_31_0203-resized,79,6,Olympia,7.7A0.5,1,1Gr,1.24,1.28,1.61,1.5,93.41,114.24,4188,7378,1.16,1.16,67.48,88.2,58,76,3364,5776,,
3178,IMG_9967-resized,2000_12_31_0203-resized,79,6,Olympia,7.7A0.5,1,1Bl,0.81,NA,1.13,NA,65.74,NA,2724,NA,0.97,NA,56.46,NA,58,NA,3364,NA,,oyster missing from final image
3179,IMG_9985-resized,NA,79,6,Pacific,7.7A0.5,1,3Si,1.22,NA,1.57,NA,138.11,NA,9453,NA,1.06,NA,93.35,NA,88,NA,7744,NA,,NA
3180,IMG_9985-resized,NA,79,6,Pacific,7.7A0.5,1,3Rd,1.41,NA,1.84,NA,161.52,NA,10900,NA,1.1,NA,97.01,NA,88,NA,7744,NA,,NA
3181,IMG_9985-resized,NA,79,6,Pacific,7.7A0.5,1,3Pu,0.68,NA,1.17,NA,102.63,NA,5295.5,NA,0.82,NA,72.2,NA,88,NA,7744,NA,,NA
3182,IMG_9985-resized,NA,79,6,Pacific,7.7A0.5,1,3Or,1.11,NA,1.57,NA,137.97,NA,8561,NA,1,NA,87.73,NA,88,NA,7744,NA,,NA
3183,IMG_9985-resized,NA,79,6,Pacific,7.7A0.5,1,3Gr,1.3,NA,1.8,NA,158.65,NA,10059.5,NA,1.04,NA,91.68,NA,88,NA,7744,NA,,NA
3184,IMG_9985-resized,NA,79,6,Pacific,7.7A0.5,1,3Bl,1.39,NA,1.67,NA,146.97,NA,10737,NA,1.18,NA,103.81,NA,88,NA,7744,NA,,NA
3185,IMG_9985-resized,NA,79,6,Pacific,7.7A0.5,1,2Wh,1.12,NA,1.34,NA,117.61,NA,8681,NA,1.16,NA,101.98,NA,88,NA,7744,NA,,NA
3186,IMG_9985-resized,NA,79,6,Pacific,7.7A0.5,1,2Si,0.51,NA,1.1,NA,97.16,NA,3946.5,NA,0.69,NA,60.3,NA,88,NA,7744,NA,,NA
3187,IMG_9985-resized,NA,79,6,Pacific,7.7A0.5,1,2Rd,0.7,NA,1.11,NA,97.86,NA,5418,NA,0.85,NA,74.95,NA,88,NA,7744,NA,,NA
3188,IMG_9985-resized,NA,79,6,Pacific,7.7A0.5,1,2Pu,0.55,NA,1.23,NA,108.47,NA,4258,NA,0.84,NA,73.6,NA,88,NA,7744,NA,,NA
3189,IMG_9985-resized,NA,79,6,Pacific,7.7A0.5,1,2Or,0.88,NA,1.45,NA,127.78,NA,6853,NA,0.84,NA,73.6,NA,88,NA,7744,NA,,NA
3190,IMG_9985-resized,NA,79,6,Pacific,7.7A0.5,1,2Gr,0.54,NA,1.03,NA,90.43,NA,4163.5,NA,0.76,NA,67.27,NA,88,NA,7744,NA,,NA
3191,IMG_9985-resized,NA,79,6,Pacific,7.7A0.5,1,2Bl,0.86,NA,1.21,NA,106.61,NA,6645.5,NA,1.11,NA,97.31,NA,88,NA,7744,NA,,NA
3192,IMG_9985-resized,NA,79,6,Pacific,7.7A0.5,1,1Wh,0.9,NA,1.27,NA,111.66,NA,6964.5,NA,1.03,NA,90.52,NA,88,NA,7744,NA,,NA
3193,IMG_9985-resized,NA,79,6,Pacific,7.7A0.5,1,1Si,0.62,NA,0.99,NA,87.09,NA,4828.5,NA,0.91,NA,80.05,NA,88,NA,7744,NA,,NA
3194,IMG_9985-resized,NA,79,6,Pacific,7.7A0.5,1,1Rd,0.67,NA,1.24,NA,108.76,NA,5220.5,NA,0.86,NA,75.8,NA,88,NA,7744,NA,,NA
3195,IMG_9985-resized,NA,79,6,Pacific,7.7A0.5,1,1Pu,0.51,NA,1,NA,88.14,NA,3920,NA,0.76,NA,66.71,NA,88,NA,7744,NA,,NA
3196,IMG_9985-resized,NA,79,6,Pacific,7.7A0.5,1,1Or,0.48,NA,0.97,NA,85,NA,3688,NA,0.73,NA,64.54,NA,88,NA,7744,NA,,NA
3197,IMG_9985-resized,NA,79,6,Pacific,7.7A0.5,1,1Gr,0.36,NA,0.78,NA,68.45,NA,2757,NA,0.62,NA,54.74,NA,88,NA,7744,NA,,NA
3198,IMG_9985-resized,NA,79,6,Pacific,7.7A0.5,1,1Bl,0.47,NA,1.06,NA,93.15,NA,3635.5,NA,0.75,NA,66.29,NA,88,NA,7744,NA,,NA
3199,IMG_9968-resized,IMG_0006-resized,80,4,Olympia,8.0A0.2,3,3Si,0.95,0.99,1.33,1.36,115.41,77.7,7219.5,3226.5,1.01,1,88.29,56.94,87,57,7569,3249,,used initial image to identify
3200,IMG_9968-resized,IMG_0006-resized,80,4,Olympia,8.0A0.2,3,3Rd,0.96,1.19,1.4,1.5,121.74,85.43,7239,3868,0.97,1.18,84.53,67.12,87,57,7569,3249,,used initial image to identify
3201,IMG_9968-resized,IMG_0006-resized,80,4,Olympia,8.0A0.2,3,3Pu,2.05,2.17,2.16,2.09,188.1,119.36,15537.5,7063.5,1.47,1.55,128.28,88.59,87,57,7569,3249,,used initial image to identify
3202,IMG_9968-resized,IMG_0006-resized,80,4,Olympia,8.0A0.2,3,3Or,1.08,1.19,1.51,1.46,131.32,83.05,8187,3867,1.08,1.11,93.62,63.07,87,57,7569,3249,,used initial image to identify
3203,IMG_9968-resized,IMG_0006-resized,80,4,Olympia,8.0A0.2,3,3Gr,1.56,1.56,1.69,1.72,147.41,98.11,11815.5,5072.5,1.35,1.29,117.24,73.5,87,57,7569,3249,,
3204,IMG_9968-resized,IMG_0006-resized,80,4,Olympia,8.0A0.2,3,3Bl,1.36,1.57,1.6,1.69,138.84,96.3,10311.5,5087,1.22,1.45,106.04,82.71,87,57,7569,3249,,used initial image to identify
3205,IMG_9968-resized,IMG_0006-resized,80,4,Olympia,8.0A0.2,3,2Wh,0.61,0.64,0.95,0.99,82.87,56.61,4642,2071.5,0.93,0.88,80.81,50.33,87,57,7569,3249,,IMG_0006-1-resized is the LW image
3206,IMG_9968-resized,IMG_0006-resized,80,4,Olympia,8.0A0.2,3,2Si,1.51,1.71,1.76,1.75,153.1,99.64,11465.5,5557.5,1.27,1.51,110.17,86.35,87,57,7569,3249,,used initial image to identify
3207,IMG_9968-resized,IMG_0006-resized,80,4,Olympia,8.0A0.2,3,2Rd,1.38,1.44,1.57,1.64,136.96,93.26,10424.5,4673,1.22,1.23,105.77,70.03,87,57,7569,3249,,
3208,IMG_9968-resized,IMG_0006-resized,80,4,Olympia,8.0A0.2,3,2Pu,1.02,1.03,1.41,1.42,122.41,80.99,7746.5,3350,1.16,1.02,101.02,57.94,87,57,7569,3249,,used initial image to identify
3209,IMG_9968-resized,IMG_0006-resized,80,4,Olympia,8.0A0.2,3,2Or,1.17,1.19,1.56,1.45,135.71,82.38,8849,3866,1.17,1.15,102.11,65.51,87,57,7569,3249,,
3210,IMG_9968-resized,IMG_0006-resized,80,4,Olympia,8.0A0.2,3,2Gr,1.69,1.74,1.71,1.71,148.72,97.67,12777.5,5651.5,1.41,1.42,122.64,81.02,87,57,7569,3249,,used initial image to identify
3211,IMG_9968-resized,IMG_0006-resized,80,4,Olympia,8.0A0.2,3,2Bl,1.06,1.02,1.29,1.26,111.83,71.87,7997,3329.5,1.18,1.1,103.08,62.65,87,57,7569,3249,,used initial image to identify
3212,IMG_9968-resized,IMG_0006-resized,80,4,Olympia,8.0A0.2,3,1Wh,2.88,3.04,2.22,2.14,193.1,122.26,21834.5,9863.5,2.1,1.99,182.44,113.53,87,57,7569,3249,,
3213,IMG_9968-resized,NA,80,4,Olympia,8.0A0.2,3,1Si,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oyster missing from initial image,NA
3214,IMG_9968-resized,IMG_0006-resized,80,4,Olympia,8.0A0.2,3,1Rd,1.53,1.61,1.64,1.69,142.8,96.05,11575,5229,1.22,1.28,106.25,72.73,87,57,7569,3249,,
3215,IMG_9968-resized,IMG_0006-resized,80,4,Olympia,8.0A0.2,3,1Pu,0.98,0.91,1.36,1.36,118.46,77.49,7452,2942,1.07,0.91,93.41,51.87,87,57,7569,3249,,used initial image to identify
3216,IMG_9968-resized,IMG_0006-resized,80,4,Olympia,8.0A0.2,3,1Or,0.96,0.98,1.42,1.29,123.43,73.76,7246.5,3180,1.05,1.07,91.42,60.8,87,57,7569,3249,,
3217,IMG_9968-resized,IMG_0006-resized,80,4,Olympia,8.0A0.2,3,1Gr,1.99,2.19,1.91,1.84,166.21,104.64,15095,7123.5,1.78,1.73,154.64,98.41,87,57,7569,3249,,
3218,IMG_9968-resized,IMG_0006-resized,80,4,Olympia,8.0A0.2,3,1Bl,2.27,2.33,2.12,2.07,184.46,117.96,17161,7580.5,1.66,1.7,144.13,96.63,87,57,7569,3249,,
3219,IMG_9986-resized,IMG_0005-resized,80,4,Pacific,8.0A0.2,3,3Si,1.34,1.45,1.7,1.82,152.86,102,10822.5,4532.5,1.25,1.35,112.77,75.82,90,56,8100,3136,,used initial image to identify
3220,IMG_9986-resized,IMG_0005-resized,80,4,Pacific,8.0A0.2,3,3Rd,1.46,1.87,1.92,2.12,173.22,118.6,11786.5,5857.5,1.19,1.38,107.28,77.13,90,56,8100,3136,,used initial image to identify
3221,IMG_9986-resized,IMG_0005-resized,80,4,Pacific,8.0A0.2,3,3Pu,0.99,1.29,1.5,1.52,135.34,84.96,7992.5,4034.5,1.19,1.4,107.21,78.52,90,56,8100,3136,,used initial image to identify
3222,IMG_9986-resized,IMG_0005-resized,80,4,Pacific,8.0A0.2,3,3Or,0.9,1.15,1.34,1.5,120.81,83.87,7316,3595,1.01,1.1,90.47,61.72,90,56,8100,3136,,used initial image to identify
3223,IMG_9986-resized,IMG_0005-resized,80,4,Pacific,8.0A0.2,3,3Gr,0.72,0.85,1.19,1.33,106.73,74.32,5866,2670,0.91,0.97,82,54.42,90,56,8100,3136,,used initial image to identify
3224,IMG_9986-resized,IMG_0005-resized,80,4,Pacific,8.0A0.2,3,3Bl,1.04,1.45,1.29,1.67,116.18,93.61,8387,4549.5,1.19,1.27,107,70.88,90,56,8100,3136,,used initial image to identify
3225,IMG_9986-resized,IMG_0005-resized,80,4,Pacific,8.0A0.2,3,2Wh,1.23,1.75,1.49,1.71,133.75,96.02,9962,5494,1.15,1.61,103.25,90.43,90,56,8100,3136,,used initial image to identify
3226,IMG_9986-resized,IMG_0005-resized,80,4,Pacific,8.0A0.2,3,2Si,0.88,1.12,1.49,1.56,134.33,87.42,7089,3520.5,0.95,1.11,85.43,62.13,90,56,8100,3136,,used initial image to identify
3227,IMG_9986-resized,IMG_0005-resized,80,4,Pacific,8.0A0.2,3,2Rd,0.75,0.89,1.3,1.43,116.76,80.13,6084.5,2791.5,0.87,0.93,78.6,51.89,90,56,8100,3136,,used initial image to identify
3228,IMG_9986-resized,IMG_0005-resized,80,4,Pacific,8.0A0.2,3,2Pu,0.87,1.26,1.44,1.66,129.47,92.91,7008.5,3953,0.95,1.35,85.49,75.71,90,56,8100,3136,,used initial image to identify
3229,IMG_9986-resized,IMG_0005-resized,80,4,Pacific,8.0A0.2,3,2Or,0.64,0.77,1.09,1.2,98.41,67.23,5221.5,2425,0.86,0.95,77.34,53.25,90,56,8100,3136,,used initial image to identify
3230,IMG_9986-resized,IMG_0005-resized,80,4,Pacific,8.0A0.2,3,2Gr,0.76,0.89,1.18,1.2,106.1,67.27,6145.5,2783.5,0.93,1.03,84.1,57.56,90,56,8100,3136,two 2Gr; 2Gr-2 with horizontal dot pattern; renamed 2Gr,used initial image to identify
3231,IMG_9986-resized,IMG_0005-resized,80,4,Pacific,8.0A0.2,3,2Bl,0.7,0.95,1.15,1.19,103.45,66.48,5661,2990.5,0.92,1.09,82.49,60.96,90,56,8100,3136,,used initial image to identify
3232,IMG_9986-resized,IMG_0005-resized,80,4,Pacific,8.0A0.2,3,1Wh,0.53,0.71,1.12,1.25,100.4,69.84,4262,2223,0.68,0.85,61.01,47.71,90,56,8100,3136,,used initial image to identify
3233,IMG_9986-resized,IMG_0005-resized,80,4,Pacific,8.0A0.2,3,1Si,0.61,0.74,1.05,1.22,94.92,68.12,4918.5,2315.5,0.82,0.85,73.41,47.8,90,56,8100,3136,,used initial image to identify
3234,IMG_9986-resized,IMG_0005-resized,80,4,Pacific,8.0A0.2,3,1Rd,0.67,0.92,1.27,1.24,113.89,69.32,5406.5,2899,0.89,1.08,80.08,60.42,90,56,8100,3136,,used initial image to identify
3235,IMG_9986-resized,IMG_0005-resized,80,4,Pacific,8.0A0.2,3,1Pu,0.6,0.58,1.22,1.22,110.17,68.47,4884,1821,0.74,0.67,66.48,37.66,90,56,8100,3136,,used initial image to identify
3236,IMG_9986-resized,IMG_0005-resized,80,4,Pacific,8.0A0.2,3,1Or,NA,0.53,NA,1.04,NA,58.46,NA,1676,NA,0.75,NA,41.77,NA,56,NA,3136,oyster missing from initial image,oyster missing from initial image
3237,IMG_9986-resized,IMG_0005-resized,80,4,Pacific,8.0A0.2,3,1Gr,0.57,0.76,1.06,1.3,95.52,72.69,4584,2368.5,0.71,0.87,64.29,48.51,90,56,8100,3136,two 2Gr; 2Gr-1 with vertical dot pattern; renamed 1Gr,used initial image to identify
3238,IMG_9986-resized,IMG_0005-resized,80,4,Pacific,8.0A0.2,3,1Bl,0.49,0.74,1.09,1.3,98.27,72.8,3980.5,2329.5,0.71,0.87,64.03,48.7,90,56,8100,3136,,used initial image to identify
3239,IMG_9971-resized,NA,81,0,Olympia,8.0A0.2,2,3Si,1.2,NA,1.45,NA,126.29,NA,9053.5,NA,1.22,NA,105.85,NA,87,NA,7569,NA,,NA
3240,IMG_9971-resized,NA,81,0,Olympia,8.0A0.2,2,3Rd,0.62,NA,1.22,NA,106.04,NA,4707,NA,0.79,NA,68.35,NA,87,NA,7569,NA,,NA
3241,IMG_9971-resized,NA,81,0,Olympia,8.0A0.2,2,3Pu,1.23,NA,1.61,NA,139.7,NA,9335.5,NA,1.15,NA,99.7,NA,87,NA,7569,NA,,NA
3242,IMG_9971-resized,NA,81,0,Olympia,8.0A0.2,2,3Or,0.71,NA,1.39,NA,120.7,NA,5400,NA,0.91,NA,79.06,NA,87,NA,7569,NA,,NA
3243,IMG_9971-resized,NA,81,0,Olympia,8.0A0.2,2,3Gr,0.72,NA,1.31,NA,114.23,NA,5433.5,NA,0.92,NA,80.06,NA,87,NA,7569,NA,check SA,NA
3244,IMG_9971-resized,NA,81,0,Olympia,8.0A0.2,2,3Bl,0.95,NA,1.69,NA,147.23,NA,7183.5,NA,1.27,NA,110.07,NA,87,NA,7569,NA,check SA,NA
3245,IMG_9971-resized,NA,81,0,Olympia,8.0A0.2,2,2Wh,0.95,NA,1.4,NA,121.71,NA,7217,NA,0.94,NA,81.86,NA,87,NA,7569,NA,,NA
