Jar,Species,Number,Individual.ID,Initial_wetweight,Date,Treatment,Week,Whole.Organism.Weight,Shell.Weight,Tissue.Weight,Respiration,Feeding.calcification,Dead
71,Pacific,20,3Rd,0.18,8/8/2019,7.7A0.5,2,NA,0.176,0.035,X,,
71,Pacific,16,3Si,0.11,8/8/2019,7.7A0.5,2,NA,0.1,0.031,,,
71,Olympia,25,3Si,1.097,8/8/2019,7.7A0.5,2,NA,NA,NA,,,X
72,Olympia,4,1Bl,0.183,9/5/2019,7.7A0.5,6,0.191,NA,NA,,X,
72,Pacific,4,1Bl,0.07,9/5/2019,7.7A0.5,6,0.127,NA,NA,,X,
72,Olympia,1,1Gr,0.179,9/5/2019,7.7A0.5,6,0.214,NA,NA,,X,
72,Pacific,1,1Gr,0.11,9/5/2019,7.7A0.5,6,0.158,NA,NA,,X,
72,Olympia,5,1Or,0.316,9/5/2019,7.7A0.5,6,0.339,NA,NA,,X,
72,Pacific,5,1Or,0.06,9/5/2019,7.7A0.5,6,0.092,NA,NA,,X,
72,Pacific,3,1Pu,0.06,9/5/2019,7.7A0.5,6,0.075,NA,NA,,X,
72,Olympia,3,1Pu,0.242,9/5/2019,7.7A0.5,6,0.26,NA,NA,,X,
72,Olympia,7,1Rd,0.322,9/5/2019,7.7A0.5,6,0.348,NA,NA,,X,
72,Pacific,2,1Si,0.05,9/5/2019,7.7A0.5,6,0.047,NA,NA,,X,
72,Olympia,21,1Si,0.303,9/5/2019,7.7A0.5,6,0.41,NA,NA,,X,
72,Pacific,7,1Wh,0.08,9/5/2019,7.7A0.5,6,0.079,NA,NA,,X,
72,Olympia,8,1Wh,0.482,9/5/2019,7.7A0.5,6,0.534,NA,NA,,X,
72,Olympia,12,2Bl,0.194,9/5/2019,7.7A0.5,6,0.228,NA,NA,,X,
72,Pacific,8,2Gr,0.08,9/5/2019,7.7A0.5,6,0.101,NA,NA,,X,
72,Olympia,9,2Gr,0.461,9/5/2019,7.7A0.5,6,0.535,NA,NA,,X,
72,Olympia,13,2Or,0.568,9/5/2019,7.7A0.5,6,0.631,NA,NA,,X,
72,Pacific,12,2Or,0.1,9/5/2019,7.7A0.5,6,0.186,NA,NA,,X,
72,Olympia,11,2Pu,0.27,9/5/2019,7.7A0.5,6,0.311,NA,NA,,X,
72,Pacific,10,2Pu,0.1,9/5/2019,7.7A0.5,6,0.163,NA,NA,,X,
72,Olympia,15,2Rd,1.006,9/5/2019,7.7A0.5,6,1.069,NA,NA,,X,
72,Olympia,22,2Si,0.221,9/5/2019,7.7A0.5,6,0.263,NA,NA,,X,
72,Pacific,9,2Si,0.09,9/5/2019,7.7A0.5,6,0.137,NA,NA,,X,
72,Olympia,16,2Wh,0.772,9/5/2019,7.7A0.5,6,0.876,NA,NA,,X,
72,Olympia,20,3Bl,0.463,9/5/2019,7.7A0.5,6,0.546,NA,NA,,X,
72,Pacific,,3Bl,0.24,9/5/2019,7.7A0.5,6,0.364,NA,NA,,unknown,
72,Olympia,17,3Gr,0.681,9/5/2019,7.7A0.5,6,0.761,NA,NA,,X,
72,Pacific,15,3Gr,0.53,9/5/2019,7.7A0.5,6,0.716,NA,NA,,X,
72,Olympia,23,3Or,0.461,9/5/2019,7.7A0.5,6,0.542,NA,NA,,X,
72,Pacific,19,3Or,0.53,9/5/2019,7.7A0.5,6,0.745,NA,NA,,X,
72,Olympia,19,3Pu,0.327,9/5/2019,7.7A0.5,6,0.378,NA,NA,,X,
72,Pacific,17,3Pu,0.17,9/5/2019,7.7A0.5,6,0.276,NA,NA,,X,
72,Olympia,24,3Rd,0.731,9/5/2019,7.7A0.5,6,0.847,NA,NA,,X,
72,Olympia,25,3Si,0.223,9/5/2019,7.7A0.5,6,0.243,NA,NA,,X,
72,Pacific,16,3Si,0.49,9/5/2019,7.7A0.5,6,0.796,NA,NA,,X,
73,Pacific,4,1Bl,NA,7/25/2019,8.0A0.2,0,NA,0.113,0.029,,,
73,Pacific,1,1Gr,NA,7/25/2019,8.0A0.2,0,NA,0.349,0.11,,,
73,Olympia,5,1Or,NA,7/25/2019,8.0A0.2,0,NA,0.198,0.021,,,
73,Pacific,3,1Pu,NA,7/25/2019,8.0A0.2,0,NA,0.271,0.076,,,
73,Olympia,3,1Pu,NA,7/25/2019,8.0A0.2,0,NA,0.201,0.027,,,
73,Pacific,7,1Wh,NA,7/25/2019,8.0A0.2,0,NA,0.233,0.11,,,
73,Olympia,8,1Wh,NA,7/25/2019,8.0A0.2,0,NA,0.116,0.011,,,
73,Pacific,8,2Gr,NA,7/25/2019,8.0A0.2,0,NA,0.172,0.042,,,
73,Olympia,9,2Gr,NA,7/25/2019,8.0A0.2,0,NA,0.232,0.045,,,
73,Pacific,10,2Pu,NA,7/25/2019,8.0A0.2,0,NA,0.168,0.052,,,
73,Pacific,13,2Rd,NA,7/25/2019,8.0A0.2,0,NA,0.271,0.101,,,
73,Olympia,15,2Rd,NA,7/25/2019,8.0A0.2,0,NA,0.175,NA,,,X
73,Olympia,22,2Si,NA,7/25/2019,8.0A0.2,0,NA,0.134,0.01,,,
73,Olympia,20,3Bl,NA,7/25/2019,8.0A0.2,0,NA,0.392,0.055,,,
73,Pacific,18,3Bl,NA,7/25/2019,8.0A0.2,0,NA,0.11,0.026,,,
73,Olympia,17,3Gr,NA,7/25/2019,8.0A0.2,0,NA,0.323,0.049,,,
73,Olympia,23,3Or,NA,7/25/2019,8.0A0.2,0,NA,0.373,0.05,,,
73,Pacific,17,3Pu,NA,7/25/2019,8.0A0.2,0,NA,0.14,0.04,,,
73,Olympia,19,3Pu,NA,7/25/2019,8.0A0.2,0,NA,0.309,0.059,,,
73,Pacific,20,3Rd,NA,7/25/2019,8.0A0.2,0,NA,0.256,0.083,,,
73,Olympia,25,3Si,NA,7/25/2019,8.0A0.2,0,NA,0.245,0.026,,,
74,Pacific,4,1Bl,0.22,9/6/2019,8.0A0.2,6,NA,0.172,0.029,,,
74,Olympia,4,1Bl,0.366,9/6/2019,8.0A0.2,6,NA,0.3114,0.0568,,,
74,Olympia,1,1Gr,0.268,9/6/2019,8.0A0.2,6,NA,0.2229,0.0289,,,
74,Pacific,1,1Gr,0.22,9/6/2019,8.0A0.2,6,NA,0.226,0.047,X,,
74,Olympia,5,1Or,0.193,9/6/2019,8.0A0.2,6,NA,0.157,0.009,,,
74,Pacific,5,1Or,0.13,9/6/2019,8.0A0.2,6,NA,0.116,0.027,,,
74,Olympia,3,1Pu,0.396,9/6/2019,8.0A0.2,6,NA,0.346,0.043,,,
74,Pacific,3,1Pu,0.11,9/6/2019,8.0A0.2,6,NA,0.09,0.022,,,
74,Olympia,7,1Rd,0.212,9/6/2019,8.0A0.2,6,NA,0.1704,0.0191,,,
74,Pacific,6,1Rd,0.07,9/6/2019,8.0A0.2,6,NA,0.049,0.009,,,
74,Olympia,21,1Si,0.236,9/6/2019,8.0A0.2,6,NA,0.208,0.023,,,
74,Pacific,2,1Si,0.18,9/6/2019,8.0A0.2,6,NA,0.127,0.027,,,
74,Pacific,7,1Wh,0.18,9/6/2019,8.0A0.2,6,NA,0.1763,0.0325,,,
74,Olympia,8,1Wh,0.422,9/6/2019,8.0A0.2,6,NA,0.3957,0.072,X,,
74,Olympia,12,2Bl,0.523,9/6/2019,8.0A0.2,6,NA,0.435,0.053,,,
74,Pacific,11,2Bl,0.22,9/6/2019,8.0A0.2,6,NA,0.194,0.04,,,
74,Olympia,9,2Gr,0.256,9/6/2019,8.0A0.2,6,NA,0.208,0.036,,,
74,Pacific,8,2Gr,0.13,9/6/2019,8.0A0.2,6,NA,0.107,0.02,,,
74,Pacific,12,2Or,0.16,9/6/2019,8.0A0.2,6,NA,0.112,0.015,,,
74,Olympia,13,2Or,0.257,9/6/2019,8.0A0.2,6,NA,NA,NA,,,X
74,Pacific,10,2Pu,0.22,9/6/2019,8.0A0.2,6,NA,0.167,0.033,,,
74,Olympia,11,2Pu,0.455,9/6/2019,8.0A0.2,6,NA,0.44,0.059,,,
74,Olympia,15,2Rd,0.348,9/6/2019,8.0A0.2,6,NA,0.293,0.031,,,
74,Pacific,13,2Rd,0.18,9/6/2019,8.0A0.2,6,NA,0.139,0.029,,,
74,Pacific,9,2Si,0.1,9/6/2019,8.0A0.2,6,NA,0.074,0.017,,,
74,Olympia,22,2Si,0.465,9/6/2019,8.0A0.2,6,NA,0.411,0.066,,,
74,Pacific,14,2Wh,0.17,9/6/2019,8.0A0.2,6,NA,0.1457,0.0218,,,
74,Olympia,16,2Wh,0.483,9/6/2019,8.0A0.2,6,NA,0.4307,0.0714,,,
74,Olympia,20,3Bl,0.616,9/6/2019,8.0A0.2,6,NA,0.5348,0.0976,,,
74,Pacific,18,3Bl,0.24,9/6/2019,8.0A0.2,6,NA,0.219,0.057,X,,
74,Olympia,17,3Gr,0.552,9/6/2019,8.0A0.2,6,NA,0.485,0.055,X,,
74,Pacific,15,3Gr,0.22,9/6/2019,8.0A0.2,6,NA,NA,NA,,,X
74,Pacific,19,3Or,0.17,9/6/2019,8.0A0.2,6,NA,0.135,0.029,,,
74,Olympia,23,3Or,0.583,9/6/2019,8.0A0.2,6,NA,0.4931,0.124,,,
74,Olympia,19,3Pu,0.667,9/6/2019,8.0A0.2,6,NA,0.568,0.065,,,
74,Pacific,17,3Pu,0.12,9/6/2019,8.0A0.2,6,NA,0.111,0.021,,,
74,Pacific,20,3Rd,0.19,9/6/2019,8.0A0.2,6,NA,0.1727,0.032,,,
74,Olympia,24,3Rd,0.874,9/6/2019,8.0A0.2,6,NA,0.768,0.17,,,
74,Olympia,25,3Si,0.529,9/6/2019,8.0A0.2,6,NA,0.459,0.078,,,
74,Pacific,16,3Si,0.24,9/6/2019,8.0A0.2,6,NA,NA,NA,,,X
75,Olympia,4,1Bl,0.414,8/22/2019,7.7C,4,NA,0.3518,0.0558,,,
75,Pacific,4,1Bl,0.086,8/22/2019,7.7C,4,NA,0.0629,0.0162,,,
75,Olympia,1,1Gr,0.632,8/22/2019,7.7C,4,NA,0.548,0.088,,,
75,Pacific,1,1Gr,0.082,8/22/2019,7.7C,4,NA,0.071,0.017,,,
75,Olympia,5,1Or,0.44,8/22/2019,7.7C,4,NA,0.3576,0.0486,,,
75,Pacific,5,1Or,0.045,8/22/2019,7.7C,4,NA,0.035,0.005,,,
75,Olympia,3,1Pu,0.54,8/22/2019,7.7C,4,NA,0.439,0.073,,,
75,Pacific,3,1Pu,0.049,8/22/2019,7.7C,4,NA,0.0283,0.0073,,,
75,Olympia,7,1Rd,0.511,8/22/2019,7.7C,4,NA,0.4116,0.0516,,,
75,Pacific,6,1Rd,0.11,8/22/2019,7.7C,4,NA,0.069,0.012,,,
75,Pacific,2,1Si,0.061,8/22/2019,7.7C,4,NA,0.049,0.01,,,
75,Olympia,21,1Si,0.244,8/22/2019,7.7C,4,NA,0.209,0.04,,,
75,Pacific,7,1Wh,0.051,8/22/2019,7.7C,4,NA,0.04,0.011,,,
75,Olympia,8,1Wh,0.329,8/22/2019,7.7C,4,NA,0.289,0.052,,,
75,Olympia,12,2Bl,0.454,8/22/2019,7.7C,4,NA,0.3665,0.0597,,,
75,Pacific,11,2Bl,0.266,8/22/2019,7.7C,4,NA,0.1854,0.0472,,,
75,Pacific,8,2Gr,0.09,8/22/2019,7.7C,4,NA,0.078,0.0155,,,
75,Olympia,9,2Gr,0.493,8/22/2019,7.7C,4,NA,0.432,0.074,,,
75,Olympia,13,2Or,0.47,8/22/2019,7.7C,4,NA,0.3955,0.0456,,,
75,Pacific,12,2Or,0.148,8/22/2019,7.7C,4,NA,0.1478,0.0292,,,
75,Olympia,11,2Pu,0.383,8/22/2019,7.7C,4,NA,0.33,0.041,,,
75,Pacific,10,2Pu,0.19,8/22/2019,7.7C,4,NA,0.159,0.034,,,
75,Pacific,13,2Rd,0.269,8/22/2019,7.7C,4,NA,0.2239,0.0428,,,
75,Olympia,15,2Rd,0.56,8/22/2019,7.7C,4,NA,NA,NA,,,X
75,Olympia,22,2Si,0.624,8/22/2019,7.7C,4,NA,0.517,0.064,,,
75,Pacific,9,2Si,0.143,8/22/2019,7.7C,4,NA,0.117,0.018,,,
75,Olympia,16,2Wh,0.603,8/22/2019,7.7C,4,NA,0.495,0.089,,,
75,Pacific,14,2Wh,0.189,8/22/2019,7.7C,4,NA,NA,NA,,,X
75,Olympia,20,3Bl,0.774,8/22/2019,7.7C,4,NA,0.697,0.096,,,
75,Pacific,18,3Bl,0.251,8/22/2019,7.7C,4,NA,0.236,0.047,,,
75,Pacific,15,3Gr,0.216,8/22/2019,7.7C,4,NA,0.1666,0.0317,X,,
75,Olympia,17,3Gr,1.065,8/22/2019,7.7C,4,NA,0.961,0.152,,,
75,Olympia,23,3Or,0.665,8/22/2019,7.7C,4,NA,0.558,0.11,X,,
75,Pacific,19,3Or,0.274,8/22/2019,7.7C,4,NA,0.247,0.06,,,
75,Olympia,19,3Pu,1.023,8/22/2019,7.7C,4,NA,0.898,0.128,X,,
75,Pacific,17,3Pu,0.243,8/22/2019,7.7C,4,NA,0.218,0.05,,,
75,Pacific,20,3Rd,0.361,8/22/2019,7.7C,4,NA,0.297,0.066,,,
75,Olympia,24,3Rd,0.691,8/22/2019,7.7C,4,NA,0.602,0.1,,,
75,Pacific,16,3Si,0.703,8/22/2019,7.7C,4,NA,0.5251,0.0937,X,,
75,Olympia,25,3Si,0.636,8/22/2019,7.7C,4,NA,0.592,0.108,,,
76,Pacific,4,1Bl,0.085,8/8/2019,7.7C,2,NA,0.074,0.017,,,
76,Olympia,4,1Bl,0.472,8/8/2019,7.7C,2,NA,0.439,0.085,,,
76,Pacific,1,1Gr,0.182,8/8/2019,7.7C,2,NA,0.1216,0.0287,,,
76,Olympia,1,1Gr,0.287,8/8/2019,7.7C,2,NA,0.259,0.059,,,
76,Olympia,5,1Or,0.282,8/8/2019,7.7C,2,NA,0.208,0.048,,,
76,Pacific,5,1Or,0.082,8/8/2019,7.7C,2,NA,0.06,0.011,,,
76,Olympia,3,1Pu,0.437,8/8/2019,7.7C,2,NA,0.3477,0.0588,,,
76,Pacific,3,1Pu,0.09,8/8/2019,7.7C,2,NA,NA,NA,,,X
76,Pacific,6,1Rd,0.087,8/8/2019,7.7C,2,NA,0.058,0.017,,,
76,Olympia,7,1Rd,0.374,8/8/2019,7.7C,2,NA,0.337,0.058,,,
76,Olympia,21,1Si,0.271,8/8/2019,7.7C,2,NA,0.225,0.03,,,
76,Pacific,2,1Si,0.094,8/8/2019,7.7C,2,NA,NA,NA,,,X
76,Olympia,8,1Wh,0.538,8/8/2019,7.7C,2,NA,0.47,0.082,,,
76,Olympia,12,2Bl,0.722,8/8/2019,7.7C,2,NA,0.563,0.149,,,
76,Pacific,11,2Bl,0.149,8/8/2019,7.7C,2,NA,0.13,0.031,,,
76,Pacific,8,2Gr,0.194,8/8/2019,7.7C,2,NA,0.1637,0.04,,,
76,Olympia,9,2Gr,0.905,8/8/2019,7.7C,2,NA,NA,NA,,,X
76,Olympia,13,2Or,0.495,8/8/2019,7.7C,2,NA,0.422,0.095,,,
76,Pacific,12,2Or,0.141,8/8/2019,7.7C,2,NA,0.132,0.032,,,
76,Olympia,11,2Pu,0.559,8/8/2019,7.7C,2,NA,0.4271,0.1056,,,
76,Pacific,10,2Pu,0.123,8/8/2019,7.7C,2,NA,0.085,0.025,,,
76,Pacific,13,2Rd,0.114,8/8/2019,7.7C,2,NA,0.0883,0.0167,,,
76,Olympia,15,2Rd,0.482,8/8/2019,7.7C,2,NA,0.424,0.076,,,
76,Olympia,22,2Si,0.529,8/8/2019,7.7C,2,NA,0.413,0.056,,,
76,Pacific,9,2Si,0.108,8/8/2019,7.7C,2,NA,0.094,0.028,,,
76,Olympia,16,2Wh,0.49,8/8/2019,7.7C,2,NA,0.404,0.05,,,
76,Pacific,14,2Wh,0.115,8/8/2019,7.7C,2,NA,0.086,0.015,,,
76,Olympia,20,3Bl,0.447,8/8/2019,7.7C,2,NA,0.37,0.061,,,
76,Pacific,18,3Bl,0.302,8/8/2019,7.7C,2,NA,0.24,0.066,,,
76,Olympia,17,3Gr,0.687,8/8/2019,7.7C,2,NA,0.547,0.158,,,
76,Pacific,15,3Gr,0.152,8/8/2019,7.7C,2,NA,0.143,0.032,,,
76,Olympia,23,3Or,0.884,8/8/2019,7.7C,2,NA,0.741,0.1212,,,
76,Pacific,19,3Or,0.412,8/8/2019,7.7C,2,NA,0.3165,0.0813,X,,
76,Olympia,19,3Pu,1.098,8/8/2019,7.7C,2,NA,0.915,0.19,,,
76,Pacific,17,3Pu,0.478,8/8/2019,7.7C,2,NA,0.395,0.093,,,
76,Olympia,24,3Rd,0.584,8/8/2019,7.7C,2,NA,0.467,0.0985,,,
76,Pacific,20,3Rd,0.45,8/8/2019,7.7C,2,NA,0.3556,0.0915,X,,
76,Pacific,16,3Si,0.192,8/8/2019,7.7C,2,NA,0.142,0.03,,,
76,Olympia,25,3Si,0.619,8/8/2019,7.7C,2,NA,NA,NA,,,X
77,Olympia,4,1Bl,0.51,9/5/2019,7.7C,6,0.5446,NA,NA,,X,
77,Pacific,4,1Bl,0.159,9/5/2019,7.7C,6,0.247,NA,NA,,X,
77,Olympia,1,1Gr,0.461,9/5/2019,7.7C,6,0.4834,NA,NA,,X,
77,Pacific,1,1Gr,0.171,9/5/2019,7.7C,6,0.228,NA,NA,,X,
77,Pacific,5,1Or,0.107,9/5/2019,7.7C,6,0.112,NA,NA,,X,
77,Olympia,5,1Or,0.378,9/5/2019,7.7C,6,0.3934,NA,NA,,X,
77,Olympia,3,1Pu,0.53,9/5/2019,7.7C,6,0.5701,NA,NA,,X,
77,Pacific,3,1Pu,0.217,9/5/2019,7.7C,6,0.284,NA,NA,,X,
77,Olympia,7,1Rd,0.621,9/5/2019,7.7C,6,0.6455,NA,NA,,X,
77,Pacific,6,1Rd,0.27,9/5/2019,7.7C,6,0.369,NA,NA,,X,
77,Olympia,21,1Si,0.355,9/5/2019,7.7C,6,0.3738,NA,NA,,X,
77,Pacific,2,1Si,0.107,9/5/2019,7.7C,6,0.142,NA,NA,,X,
77,Olympia,8,1Wh,0.278,9/5/2019,7.7C,6,0.307,NA,NA,,X,
77,Pacific,7,1Wh,0.143,9/5/2019,7.7C,6,0.224,NA,NA,,X,
77,Pacific,11,2Bl,0.177,9/5/2019,7.7C,6,0.212,NA,NA,,X,
77,Olympia,12,2Bl,0.722,9/5/2019,7.7C,6,0.7623,NA,NA,,X,
77,Olympia,9,2Gr,0.551,9/5/2019,7.7C,6,0.5817,NA,NA,,X,
77,Pacific,8,2Gr,0.391,9/5/2019,7.7C,6,0.456,NA,NA,,X,
77,Olympia,13,2Or,0.55,9/5/2019,7.7C,6,0.5749,NA,NA,,X,
77,Pacific,12,2Or,0.188,9/5/2019,7.7C,6,0.219,NA,NA,,X,
77,Pacific,10,2Pu,0.213,9/5/2019,7.7C,6,0.254,NA,NA,,X,
77,Olympia,11,2Pu,0.889,9/5/2019,7.7C,6,1.0315,NA,NA,,X,
77,Olympia,15,2Rd,0.454,9/5/2019,7.7C,6,0.4613,NA,NA,,X,
77,Pacific,13,2Rd,0.164,9/5/2019,7.7C,6,0.236,NA,NA,,X,
77,Olympia,22,2Si,0.484,9/5/2019,7.7C,6,0.5311,NA,NA,,X,
77,Pacific,9,2Si,0.277,9/5/2019,7.7C,6,0.36,NA,NA,,X,
77,Olympia,16,2Wh,0.402,9/5/2019,7.7C,6,0.4215,NA,NA,,X,
77,Pacific,14,2Wh,0.276,9/5/2019,7.7C,6,0.371,NA,NA,,X,
77,Olympia,20,3Bl,0.793,9/5/2019,7.7C,6,0.8524,NA,NA,,X,
77,Pacific,18,3Bl,0.329,9/5/2019,7.7C,6,0.478,NA,NA,,X,
77,Pacific,15,3Gr,0.392,9/5/2019,7.7C,6,0.458,NA,NA,,X,
77,Olympia,17,3Gr,0.785,9/5/2019,7.7C,6,0.8609,NA,NA,,X,
77,Olympia,23,3Or,0.684,9/5/2019,7.7C,6,0.725,NA,NA,,X,
77,Pacific,19,3Or,0.258,9/5/2019,7.7C,6,0.373,NA,NA,,X,
77,Olympia,19,3Pu,0.614,9/5/2019,7.7C,6,0.6482,NA,NA,,X,
77,Pacific,17,3Pu,0.389,9/5/2019,7.7C,6,0.544,NA,NA,,X,
77,Olympia,24,3Rd,0.892,9/5/2019,7.7C,6,0.9638,NA,NA,,X,
77,Pacific,20,3Rd,0.416,9/5/2019,7.7C,6,0.551,NA,NA,,X,
77,Olympia,25,3Si,0.548,9/5/2019,7.7C,6,0.6138,NA,NA,,X,
77,Pacific,16,3Si,0.375,9/5/2019,7.7C,6,0.517,NA,NA,,X,
78,Olympia,4,1Bl,0.542,8/22/2019,8.0C,4,NA,0.492,0.057,,,
78,Pacific,4,1Bl,0.13,8/22/2019,8.0C,4,NA,NA,NA,,,X
78,Olympia,1,1Gr,0.393,8/22/2019,8.0C,4,NA,0.344,0.041,,,
78,Pacific,1,1Gr,0.162,8/22/2019,8.0C,4,NA,0.1213,0.0276,,,
78,Olympia,5,1Or,0.328,8/22/2019,8.0C,4,NA,0.279,0.045,,,
78,Pacific,5,1Or,0.142,8/22/2019,8.0C,4,NA,0.109,0.02,,,
78,Olympia,3,1Pu,0.486,8/22/2019,8.0C,4,NA,0.405,0.047,,,
78,Pacific,3,1Pu,0.171,8/22/2019,8.0C,4,NA,0.158,0.029,,,
78,Olympia,7,1Rd,0.374,8/22/2019,8.0C,4,NA,0.3158,0.0537,,,
78,Pacific,6,1Rd,0.139,8/22/2019,8.0C,4,NA,0.1138,0.024,,,
78,Pacific,2,1Si,0.159,8/22/2019,8.0C,4,NA,0.1278,0.0247,,,
78,Olympia,21,1Si,0.581,8/22/2019,8.0C,4,NA,0.518,0.07,,,
78,Olympia,8,1Wh,0.405,8/22/2019,8.0C,4,NA,0.356,0.061,,,
78,Pacific,7,1Wh,0.196,8/22/2019,8.0C,4,NA,NA,NA,,,X
78,Olympia,12,2Bl,0.34,8/22/2019,8.0C,4,NA,0.282,0.052,,,
78,Pacific,11,2Bl,0.296,8/22/2019,8.0C,4,NA,0.261,0.041,,,
78,Olympia,9,2Gr,0.496,8/22/2019,8.0C,4,NA,0.411,0.074,,,
78,Pacific,8,2Gr,0.249,8/22/2019,8.0C,4,NA,0.1897,0.0457,,,
78,Olympia,13,2Or,0.401,8/22/2019,8.0C,4,NA,0.324,0.0365,,,
78,Pacific,12,2Or,0.198,8/22/2019,8.0C,4,NA,0.191,0.034,X,,
78,Olympia,11,2Pu,0.641,8/22/2019,8.0C,4,NA,0.5321,0.1153,,,
78,Pacific,10,2Pu,0.379,8/22/2019,8.0C,4,NA,0.334,0.079,,,
78,Pacific,13,2Rd,0.145,8/22/2019,8.0C,4,NA,0.125,0.031,,,
78,Olympia,15,2Rd,0.412,8/22/2019,8.0C,4,NA,0.362,0.069,,,
78,Olympia,22,2Si,0.503,8/22/2019,8.0C,4,NA,0.4183,0.0427,,,
78,Pacific,9,2Si,0.179,8/22/2019,8.0C,4,NA,0.159,0.05,,,
78,Olympia,16,2Wh,0.422,8/22/2019,8.0C,4,NA,0.35,0.055,,,
78,Pacific,14,2Wh,0.215,8/22/2019,8.0C,4,NA,0.185,0.035,,,
78,Pacific,18,3Bl,0.274,8/22/2019,8.0C,4,NA,0.2344,0.0391,,,
78,Olympia,20,3Bl,0.623,8/22/2019,8.0C,4,NA,0.603,0.065,,,
78,Pacific,15,3Gr,0.436,8/22/2019,8.0C,4,NA,0.367,0.065,,,
78,Olympia,17,3Gr,0.746,8/22/2019,8.0C,4,NA,0.634,0.117,,,
78,Olympia,23,3Or,0.6,8/22/2019,8.0C,4,NA,0.523,0.075,,,
78,Pacific,19,3Or,0.215,8/22/2019,8.0C,4,NA,0.159,0.024,,,
78,Olympia,19,3Pu,0.794,8/22/2019,8.0C,4,NA,0.682,0.105,,,
78,Pacific,17,3Pu,0.301,8/22/2019,8.0C,4,NA,0.2637,0.0541,,,
78,Pacific,20,3Rd,0.377,8/22/2019,8.0C,4,NA,0.343,0.087,,,
78,Olympia,24,3Rd,0.839,8/22/2019,8.0C,4,NA,0.833,0.146,X,,
78,Olympia,25,3Si,0.722,8/22/2019,8.0C,4,NA,0.62,0.089,X,,
78,Pacific,16,3Si,0.301,8/22/2019,8.0C,4,NA,0.259,0.069,X,,
79,Pacific,4,1Bl,0.088,9/5/2019,7.7A0.5,6,NA,0.066,0.014,,,
79,Olympia,,1Bl,0.183,,7.7A0.5,6,,,,,,
79,Olympia,1,1Gr,0.333,9/5/2019,7.7A0.5,6,NA,0.279,0.044,,,
79,Pacific,5,1Or,0.128,9/5/2019,7.7A0.5,6,NA,0.073,0.018,,,
79,Olympia,5,1Or,0.204,9/5/2019,7.7A0.5,6,NA,NA,NA,,,X
79,Pacific,3,1Pu,0.106,9/5/2019,7.7A0.5,6,NA,0.096,0.022,,,
79,Olympia,7,1Rd,0.391,9/5/2019,7.7A0.5,6,NA,0.3298,0.0476,,,
79,Pacific,6,1Rd,0.16,9/5/2019,7.7A0.5,6,NA,0.1308,0.0165,,,
79,Olympia,21,1Si,0.461,9/5/2019,7.7A0.5,6,NA,0.368,0.046,,,
79,Pacific,2,1Si,0.126,9/5/2019,7.7A0.5,6,NA,0.083,0.019,,,
79,Olympia,8,1Wh,0.219,9/5/2019,7.7A0.5,6,NA,0.159,0.027,,,
79,Pacific,7,1Wh,0.201,9/5/2019,7.7A0.5,6,NA,0.1767,0.0477,,,
79,Olympia,,2Bl,0.552,9/5/2019,7.7A0.5,6,NA,0.346,0.052,,,
79,Pacific,11,2Bl,0.181,9/5/2019,7.7A0.5,6,NA,0.138,0.037,,,
79,Olympia,9,2Gr,0.712,9/5/2019,7.7A0.5,6,NA,0.5958,0.1029,,,
79,Pacific,8,2Gr,0.103,9/5/2019,7.7A0.5,6,NA,0.0681,0.016,,,
79,Olympia,13,2Or,0.574,9/5/2019,7.7A0.5,6,NA,0.47,0.066,X,,
79,Pacific,12,2Or,0.284,9/5/2019,7.7A0.5,6,NA,0.2,0.037,,,
79,Olympia,11,2Pu,0.411,9/5/2019,7.7A0.5,6,NA,0.354,0.042,,,
79,Pacific,10,2Pu,0.126,9/5/2019,7.7A0.5,6,NA,0.1238,0.0183,,,
79,Olympia,15,2Rd,0.232,9/5/2019,7.7A0.5,6,NA,0.188,0.021,,,
79,Pacific,13,2Rd,0.161,9/5/2019,7.7A0.5,6,NA,0.12,0.026,,,
79,Pacific,9,2Si,0.118,9/5/2019,7.7A0.5,6,NA,0.1095,0.0165,,,
79,Olympia,16,2Wh,0.56,9/5/2019,7.7A0.5,6,NA,0.4366,0.0214,,,
79,Pacific,14,2Wh,0.314,9/5/2019,7.7A0.5,6,NA,0.2252,0.0514,,,
79,Pacific,18,3Bl,0.406,9/5/2019,7.7A0.5,6,NA,0.388,0.094,X,,
79,Olympia,4,3Bl,0.435,9/5/2019,7.7A0.5,6,NA,0.4777,0.0886,,,
79,Olympia,17,3Gr,0.465,9/5/2019,7.7A0.5,6,NA,0.3765,0.0492,,,
79,Pacific,15,3Gr,0.36,9/5/2019,7.7A0.5,6,NA,0.308,0.072,X,,
79,Olympia,23,3Or,1.064,9/5/2019,7.7A0.5,6,NA,0.8905,0.1184,X,,
79,Pacific,19,3Or,0.272,9/5/2019,7.7A0.5,6,NA,0.203,0.0385,,,
79,Olympia,19,3Pu,0.474,9/5/2019,7.7A0.5,6,NA,0.421,0.041,,,
79,Pacific,17,3Pu,0.147,9/5/2019,7.7A0.5,6,NA,0.0879,0.0154,,,
79,Olympia,24,3Rd,0.32,9/5/2019,7.7A0.5,6,NA,0.2678,0.0193,,,
79,Pacific,6,3Rd,0.32,9/5/2019,7.7A0.5,6,NA,0.255,0.069,,,
