image_id,individual_id,initial/final,jar,length_cm,length_pixels,pixels_per_cm,replicate,species,treatment,week,width_cm,width_pixels
IMG_9959,2Gr,initial,74,1.29,113.57,88,4,Olympia,8.0A0.2,6,0.87,98.49
IMG_9959,1Or,initial,74,1.22,107.56,88,4,Olympia,8.0A0.2,6,0.73,78.79
IMG_9959,2Or,initial,74,1.44,126.32,88,4,Olympia,8.0A0.2,6,0.69,87.32
IMG_9959,3Gr,initial,74,1.55,136.01,88,4,Olympia,8.0A0.2,6,0.84,113.65
IMG_9959,1Si,initial,74,1.22,107.28,88,4,Olympia,8.0A0.2,6,0.78,83.17
IMG_9959,3Or,initial,74,1.84,162.15,88,4,Olympia,8.0A0.2,6,0.75,121
IMG_9959,1Rd,initial,74,1.18,104.18,88,4,Olympia,8.0A0.2,6,0.72,75.15
IMG_9959,2Si,initial,74,1.61,141.42,88,4,Olympia,8.0A0.2,6,0.78,110.68
IMG_9959,3Pu,initial,74,1.79,157.85,88,4,Olympia,8.0A0.2,6,0.77,121.64
IMG_9959,2Pu,initial,74,1.57,137.83,88,4,Olympia,8.0A0.2,6,0.81,112.31
IMG_9959,3Si,initial,74,1.56,137.32,88,4,Olympia,8.0A0.2,6,0.97,133.84
IMG_9959,3Bl,initial,74,2.01,177.09,88,4,Olympia,8.0A0.2,6,0.67,118.45
IMG_9959,2Bl,initial,74,1.85,162.47,88,4,Olympia,8.0A0.2,6,0.67,109.59
IMG_9959,1Wh,initial,74,1.62,142.78,88,4,Olympia,8.0A0.2,6,0.96,136.6
IMG_9959,2Wh,initial,74,1.69,148.92,88,4,Olympia,8.0A0.2,6,0.86,127.56
IMG_9959,1Bl,initial,74,1.49,131.38,88,4,Olympia,8.0A0.2,6,0.73,95.85
IMG_9959,3Rd,initial,74,1.88,165.01,88,4,Olympia,8.0A0.2,6,0.79,130.93
IMG_9959,2Rd,initial,74,1.47,129.05,88,4,Olympia,8.0A0.2,6,0.83,107.05
IMG_9959,1Pu,initial,74,1.47,128.95,88,4,Olympia,8.0A0.2,6,0.84,107.79
IMG_9960,1Gr,initial,66,0.94,82.28,88,4,Pacific,8.0C,6,0.72,62.97
IMG_9960,1Or,initial,66,0.91,80,88,4,Pacific,8.0C,6,0.65,56.85
IMG_9960,2Gr,initial,66,1.04,91.61,88,4,Pacific,8.0C,6,0.67,58.69
IMG_9960,3Rd,initial,66,1.67,146.7,88,4,Pacific,8.0C,6,1.17,102.7
IMG_9960,3Pu,initial,66,1.37,120.22,88,4,Pacific,8.0C,6,1.09,95.71
IMG_9960,2Pu,initial,66,1.14,100.21,88,4,Pacific,8.0C,6,0.66,58.41
IMG_9960,3Gr,initial,66,1.6,140.55,88,4,Pacific,8.0C,6,1.13,99.6
IMG_9960,2Bl,initial,66,0.99,87.46,88,4,Pacific,8.0C,6,0.65,56.8
IMG_9960,3Si,initial,66,1.41,123.98,88,4,Pacific,8.0C,6,1.05,92.23
IMG_9960,2Si,initial,66,1.16,102.07,88,4,Pacific,8.0C,6,0.7,61.55
IMG_9960,1Bl,initial,66,0.95,83.49,88,4,Pacific,8.0C,6,0.8,70.46
IMG_9960,2Or,initial,66,1.4,123.2,88,4,Pacific,8.0C,6,0.92,81.06
IMG_9960,1Si,initial,66,1.03,91.01,88,4,Pacific,8.0C,6,0.82,72.37
IMG_9960,3Or,initial,66,1.66,146.37,88,4,Pacific,8.0C,6,1.24,109.33
IMG_9960,3Bl,initial,66,1.36,120.03,88,4,Pacific,8.0C,6,1.03,90.55
IMG_9960,2Rd,initial,66,1.22,107,88,4,Pacific,8.0C,6,0.97,85.44
IMG_9960,1Rd,initial,66,1.23,107.8,88,4,Pacific,8.0C,6,0.68,59.82
IMG_9960,1Pu,initial,66,0.92,81.22,88,4,Pacific,8.0C,6,0.63,55.23
IMG_9960,1Wh,initial,66,1.14,100.47,88,4,Pacific,8.0C,6,0.93,81.47
IMG_9960,2Wh,initial,66,1.64,144.13,88,4,Pacific,8.0C,6,1.17,103.28
IMG_9961,1Pu,initial,75,1.63,143.41,88,3,Olympia,7.7C,4,1.63,118.46
IMG_9961,2Pu,initial,75,1.51,132.55,88,3,Olympia,7.7C,4,1.51,100.6
IMG_9961,1Rd,initial,75,1.69,148.53,88,3,Olympia,7.7C,4,1.69,111.83
IMG_9961,2Wh,initial,75,1.8,158.45,88,3,Olympia,7.7C,4,1.8,125.92
IMG_9961,2Or,initial,75,1.69,148.38,88,3,Olympia,7.7C,4,1.69,105.42
IMG_9961,2Bl,initial,75,1.59,139.92,88,3,Olympia,7.7C,4,1.59,105.3
IMG_9961,3Si,initial,75,2.29,201.08,88,3,Olympia,7.7C,4,2.29,141.01
IMG_9961,2Si,initial,75,1.82,159.8,88,3,Olympia,7.7C,4,1.82,125.33
IMG_9961,3Or,initial,75,2.02,177.72,88,3,Olympia,7.7C,4,2.02,104.17
IMG_9961,1Si,initial,75,1.41,124.51,88,3,Olympia,7.7C,4,1.41,114.24
IMG_9961,1Wh,initial,75,1.31,115.23,88,3,Olympia,7.7C,4,1.31,105.44
IMG_9961,3Pu,initial,75,2.23,195.94,88,3,Olympia,7.7C,4,2.23,142.25
IMG_9961,2Rd,initial,75,1.6,140.79,88,3,Olympia,7.7C,4,1.6,119.66
IMG_9961,1Bl,initial,75,1.62,142.59,88,3,Olympia,7.7C,4,1.62,106.74
IMG_9961,3Rd,initial,75,2.06,180.97,88,3,Olympia,7.7C,4,2.06,136.49
IMG_9961,3Bl,initial,75,1.92,168.82,88,3,Olympia,7.7C,4,1.92,130.93
IMG_9961,1Or,initial,75,1.7,150.02,88,3,Olympia,7.7C,4,1.7,103.5
IMG_9961,2Gr,initial,75,1.5,132.1,88,3,Olympia,7.7C,4,1.5,126.09
IMG_9961,3Gr,initial,75,2.2,193.19,88,3,Olympia,7.7C,4,2.2,160.58
IMG_9961,1Gr,initial,75,1.71,150.18,88,3,Olympia,7.7C,4,1.71,126.59
IMG_9962,1Rd,initial,67,0.98,85.7,87.85714286,1,Pacific,8.0C,6,0.93,81.47
IMG_9962,2Bl,initial,67,1.33,116.66,87.85714286,1,Pacific,8.0C,6,1.06,92.96
IMG_9962,2Or,initial,67,1.5,131.49,87.85714286,1,Pacific,8.0C,6,1.07,94.02
IMG_9962,3Bl,initial,67,1.89,166.41,87.85714286,1,Pacific,8.0C,6,1.45,127.26
IMG_9962,1Si,initial,67,0.8,70.35,87.85714286,1,Pacific,8.0C,6,0.71,62.51
IMG_9962,1Or,initial,67,1.24,108.66,87.85714286,1,Pacific,8.0C,6,1.16,101.98
IMG_9962,3Si,initial,67,2.09,183.9,87.85714286,1,Pacific,8.0C,6,1.34,117.72
IMG_9962,1Pu,initial,67,1.12,98.23,87.85714286,1,Pacific,8.0C,6,0.78,68.24
IMG_9962,3Pu,initial,67,1.65,144.84,87.85714286,1,Pacific,8.0C,6,1.16,101.65
IMG_9962,2Pu,initial,67,1.73,152.4,87.85714286,1,Pacific,8.0C,6,1.3,114.02
IMG_9962,2Si,initial,67,1.24,109.2,87.85714286,1,Pacific,8.0C,6,0.84,73.76
IMG_9962,3Rd,initial,67,1.57,138.24,87.85714286,1,Pacific,8.0C,6,1.31,115.38
IMG_9962,2Rd,initial,67,1.3,114.24,87.85714286,1,Pacific,8.0C,6,1.11,97.42
IMG_9962,1Bl,initial,67,0.91,79.83,87.85714286,1,Pacific,8.0C,6,0.67,58.52
IMG_9962,3Or,initial,67,1.93,169.71,87.85714286,1,Pacific,8.0C,6,1.03,90.61
IMG_9962,1Gr,initial,67,1.21,106.53,87.85714286,1,Pacific,8.0C,6,0.82,72.01
IMG_9962,2Gr,initial,67,1.3,114.44,87.85714286,1,Pacific,8.0C,6,1.15,101.18
IMG_9962,3Gr,initial,67,1.72,150.89,87.85714286,1,Pacific,8.0C,6,1.07,93.74
IMG_9962,1Wh,initial,67,1.62,142.58,87.85714286,1,Pacific,8.0C,6,1.06,93.47
IMG_9962,2Wh,initial,67,1.9,166.82,87.85714286,1,Pacific,8.0C,6,1.21,106.15
IMG_9964,3Si,initial,77,2.18,193.67,88.66666667,5,Olympia,7.7C,6,1.83,162.08
IMG_9964,1Pu,initial,77,1.57,139.29,88.66666667,5,Olympia,7.7C,6,1.21,107.7
IMG_9964,2Wh,initial,77,1.49,132.48,88.66666667,5,Olympia,7.7C,6,1.12,99.48
IMG_9964,3Pu,initial,77,1.89,167.43,88.66666667,5,Olympia,7.7C,6,1.45,128.14
IMG_9964,2Si,initial,77,1.59,141.33,88.66666667,5,Olympia,7.7C,6,1.25,110.58
IMG_9964,1Si,initial,77,1.44,127.42,88.66666667,5,Olympia,7.7C,6,1.18,105.05
IMG_9964,2Pu,initial,77,2,177.69,88.66666667,5,Olympia,7.7C,6,1.69,150.05
IMG_9964,1Bl,initial,77,1.62,143.83,88.66666667,5,Olympia,7.7C,6,1.21,107.33
IMG_9964,1Wh,initial,77,1.44,128.06,88.66666667,5,Olympia,7.7C,6,1.1,97.21
IMG_9964,2Bl,initial,77,1.91,168.95,88.66666667,5,Olympia,7.7C,6,1.49,131.96
IMG_9964,3Bl,initial,77,1.98,175.91,88.66666667,5,Olympia,7.7C,6,1.91,169.56
IMG_9964,1Or,initial,77,1.6,142.08,88.66666667,5,Olympia,7.7C,6,1.15,101.55
IMG_9964,2Or,initial,77,1.83,162.39,88.66666667,5,Olympia,7.7C,6,1.61,142.82
IMG_9964,3Or,initial,77,1.94,171.71,88.66666667,5,Olympia,7.7C,6,1.45,128.86
IMG_9964,1Rd,initial,77,1.65,146.19,88.66666667,5,Olympia,7.7C,6,1.35,119.84
IMG_9964,2Rd,initial,77,1.67,148.03,88.66666667,5,Olympia,7.7C,6,1.22,108.43
IMG_9964,3Rd,initial,77,2.05,181.95,88.66666667,5,Olympia,7.7C,6,1.68,149.21
IMG_9964,1Gr,initial,77,1.48,131,88.66666667,5,Olympia,7.7C,6,1.35,119.75
IMG_9964,2Gr,initial,77,1.54,136.7,88.66666667,5,Olympia,7.7C,6,1.44,127.86
IMG_9964,3Gr,initial,77,2.11,187.32,88.66666667,5,Olympia,7.7C,6,1.67,148.03
IMG_9965,2Wh,initial,68,1.39,124.4,89.33333333,4,Pacific,7.7A0.5,6,0.77,68.47
IMG_9965,1Wh,initial,68,1.12,100.22,89.33333333,4,Pacific,7.7A0.5,6,0.73,64.78
IMG_9965,3Bl,initial,68,1.47,131.65,89.33333333,4,Pacific,7.7A0.5,6,0.99,88.48
IMG_9965,3Or,initial,68,1.47,131.59,89.33333333,4,Pacific,7.7A0.5,6,1.37,122.81
IMG_9965,3Rd,initial,68,1.57,140.19,89.33333333,4,Pacific,7.7A0.5,6,1.14,101.98
IMG_9965,2Pu,initial,68,1.43,128.04,89.33333333,4,Pacific,7.7A0.5,6,0.92,82.3
IMG_9965,1Or,initial,68,0.76,67.54,89.33333333,4,Pacific,7.7A0.5,6,0.6,53.31
IMG_9965,2Bl,initial,68,1.6,142.58,89.33333333,4,Pacific,7.7A0.5,6,0.91,81.02
IMG_9965,1Rd,initial,68,0.88,78.77,89.33333333,4,Pacific,7.7A0.5,6,0.58,52.2
IMG_9965,1Pu,initial,68,1.09,97.33,89.33333333,4,Pacific,7.7A0.5,6,0.77,68.73
IMG_9965,3Gr,initial,68,1.35,120.42,89.33333333,4,Pacific,7.7A0.5,6,1,89.01
IMG_9965,1Gr,initial,68,1.24,110.48,89.33333333,4,Pacific,7.7A0.5,6,0.75,66.75
IMG_9965,3Si,initial,68,1.32,117.8,89.33333333,4,Pacific,7.7A0.5,6,1.03,91.68
IMG_9965,1Si,initial,68,1.21,107.87,89.33333333,4,Pacific,7.7A0.5,6,0.78,69.43
IMG_9965,2Si,initial,68,1.21,108.23,89.33333333,4,Pacific,7.7A0.5,6,0.9,80.5
IMG_9965,2Rd,initial,68,1.21,108.07,89.33333333,4,Pacific,7.7A0.5,6,0.85,76.11
IMG_9965,1Bl,initial,68,0.91,81.09,89.33333333,4,Pacific,7.7A0.5,6,0.72,64.05
IMG_9965,2Gr,initial,68,1.35,120.94,89.33333333,4,Pacific,7.7A0.5,6,0.96,86.14
IMG_9965,3Pu,initial,68,1.53,136.61,89.33333333,4,Pacific,7.7A0.5,6,1.14,102.11
IMG_9965,2Or,initial,68,1.12,100.09,89.33333333,4,Pacific,7.7A0.5,6,1.01,89.94
IMG_9966,1Or,initial,78,1.46,128.02,87.66666667,1,Olympia,8.0C,4,1.11,96.9
IMG_9966,3Pu,initial,78,2.08,182.48,87.66666667,1,Olympia,8.0C,4,1.41,123.98
IMG_9966,1Si,initial,78,1.85,161.99,87.66666667,1,Olympia,8.0C,4,1.57,137.34
IMG_9966,1Gr,initial,78,1.47,129.07,87.66666667,1,Olympia,8.0C,4,1.18,103.58
IMG_9966,2Rd,initial,78,1.66,145.38,87.66666667,1,Olympia,8.0C,4,1.26,110.37
IMG_9966,1Rd,initial,78,1.52,133.09,87.66666667,1,Olympia,8.0C,4,1.19,104.68
IMG_9966,1Bl,initial,78,1.95,170.94,87.66666667,1,Olympia,8.0C,4,1.46,128.06
IMG_9966,3Bl,initial,78,1.99,174.06,87.66666667,1,Olympia,8.0C,4,1.75,153.01
IMG_9966,2Or,initial,78,1.56,136.6,87.66666667,1,Olympia,8.0C,4,1.21,106.29
IMG_9966,3Or,initial,78,1.77,155.39,87.66666667,1,Olympia,8.0C,4,1.52,133.05
IMG_9966,1Pu,initial,78,1.53,134.17,87.66666667,1,Olympia,8.0C,4,1.31,115.08
IMG_9966,2Pu,initial,78,1.85,162.26,87.66666667,1,Olympia,8.0C,4,1.52,132.98
IMG_9966,2Si,initial,78,1.56,136.56,87.66666667,1,Olympia,8.0C,4,1.36,118.91
IMG_9966,3Si,initial,78,1.94,169.79,87.66666667,1,Olympia,8.0C,4,1.72,151.12
IMG_9966,2Gr,initial,78,1.63,142.64,87.66666667,1,Olympia,8.0C,4,1.25,109.77
IMG_9966,3Gr,initial,78,2,175.25,87.66666667,1,Olympia,8.0C,4,1.66,145.9
IMG_9966,3Rd,initial,78,2.16,189.54,87.66666667,1,Olympia,8.0C,4,1.63,142.97
IMG_9966,2Bl,initial,78,1.54,134.63,87.66666667,1,Olympia,8.0C,4,1.26,110.08
IMG_9966,1Wh,initial,78,1.61,141.56,87.66666667,1,Olympia,8.0C,4,1.35,118.47
IMG_9966,2Wh,initial,78,1.45,127.16,87.66666667,1,Olympia,8.0C,4,1.13,99.01
IMG_9967,1Rd,initial,79,1.34,81.02,60.33333333,1,Olympia,7.7A0.5,6,1.14,68.51
IMG_9967,3Gr,initial,79,1.58,95.52,60.33333333,1,Olympia,7.7A0.5,6,1.25,75.17
IMG_9967,3Or,initial,79,2.1,126.89,60.33333333,1,Olympia,7.7A0.5,6,1.76,106.23
IMG_9967,1Pu,initial,79,1.8,108.47,60.33333333,1,Olympia,7.7A0.5,6,1.52,91.92
IMG_9967,2Rd,initial,79,1.29,77.62,60.33333333,1,Olympia,7.7A0.5,6,0.88,53.31
IMG_9967,2Wh,initial,79,1.58,95.34,60.33333333,1,Olympia,7.7A0.5,6,1.38,83.43
IMG_9967,1Or,initial,79,1.26,76.06,60.33333333,1,Olympia,7.7A0.5,6,1.02,61.4
IMG_9967,2Bl,initial,79,1.75,105.31,60.33333333,1,Olympia,7.7A0.5,6,1.39,83.63
IMG_9967,3Si,initial,79,2.04,122.8,60.33333333,1,Olympia,7.7A0.5,6,1.37,82.38
IMG_9967,3Bl,initial,79,1.62,97.47,60.33333333,1,Olympia,7.7A0.5,6,1.07,64.57
IMG_9967,2Gr,initial,79,1.8,108.63,60.33333333,1,Olympia,7.7A0.5,6,1.45,87.33
IMG_9967,3Rd,initial,79,1.28,77.29,60.33333333,1,Olympia,7.7A0.5,6,1.07,64.67
IMG_9967,1Si,initial,79,1.7,102.39,60.33333333,1,Olympia,7.7A0.5,6,1.34,81.01
IMG_9967,1Gr,initial,79,1.46,87.86,60.33333333,1,Olympia,7.7A0.5,6,1.1,66.58
IMG_9967,1Bl,initial,79,1.06,63.79,60.33333333,1,Olympia,7.7A0.5,6,1,60.16
IMG_9967,2Or,initial,79,1.7,102.71,60.33333333,1,Olympia,7.7A0.5,6,1.4,84.73
IMG_9967,2Pu,initial,79,1.42,85.68,60.33333333,1,Olympia,7.7A0.5,6,1.14,68.64
IMG_9967,3Pu,initial,79,1.56,94.11,60.33333333,1,Olympia,7.7A0.5,6,1.17,70.65
IMG_9967,2Si,initial,79,1.77,106.73,60.33333333,1,Olympia,7.7A0.5,6,1.54,93.1
IMG_9967,1Wh,initial,79,1.34,80.61,60.33333333,1,Olympia,7.7A0.5,6,0.95,57.45
IMG_9968,2Wh,initial,80,0.94,82.39,87.66666667,3,Olympia,8.0A0.2,4,0.85,74.43
IMG_9968,2Si,initial,80,1.63,143.28,87.66666667,3,Olympia,8.0A0.2,4,1.26,110.31
IMG_9968,3Bl,initial,80,1.57,137.88,87.66666667,3,Olympia,8.0A0.2,4,1.19,104.55
IMG_9968,3Si,initial,80,1.31,114.86,87.66666667,3,Olympia,8.0A0.2,4,0.98,86.21
IMG_9968,1Or,initial,80,1.26,110.37,87.66666667,3,Olympia,8.0A0.2,4,1.01,88.96
IMG_9968,3Or,initial,80,1.36,119.27,87.66666667,3,Olympia,8.0A0.2,4,1.04,91.02
IMG_9968,2Pu,initial,80,1.39,121.59,87.66666667,3,Olympia,8.0A0.2,4,1.01,88.14
IMG_9968,1Pu,initial,80,1.32,116.1,87.66666667,3,Olympia,8.0A0.2,4,1.06,92.65
IMG_9968,2Gr,initial,80,1.66,145.09,87.66666667,3,Olympia,8.0A0.2,4,1.4,122.44
IMG_9968,2Or,initial,80,1.41,123.76,87.66666667,3,Olympia,8.0A0.2,4,1.16,101.65
IMG_9968,2Rd,initial,80,1.53,134.41,87.66666667,3,Olympia,8.0A0.2,4,1.21,105.77
IMG_9968,3Gr,initial,80,1.68,147.09,87.66666667,3,Olympia,8.0A0.2,4,1.25,109.55
IMG_9968,1Gr,initial,80,1.69,148.22,87.66666667,3,Olympia,8.0A0.2,4,1.43,125.4
IMG_9968,3Rd,initial,80,1.38,120.95,87.66666667,3,Olympia,8.0A0.2,4,0.97,85.15
IMG_9968,1Rd,initial,80,1.63,142.9,87.66666667,3,Olympia,8.0A0.2,4,1.2,105.48
IMG_9968,1Bl,initial,80,2.09,183.64,87.66666667,3,Olympia,8.0A0.2,4,1.62,141.9
IMG_9968,3Pu,initial,80,1.89,165.59,87.66666667,3,Olympia,8.0A0.2,4,1.49,131.02
IMG_9968,1Wh,initial,80,1.99,174.69,87.66666667,3,Olympia,8.0A0.2,4,1.87,163.86
IMG_9968,2Bl,initial,80,1.1,96.57,87.66666667,3,Olympia,8.0A0.2,4,1.24,108.79
IMG_9969,3Or,initial,69,1.35,118.6,87.66666667,4,Pacific,8.0A0.2,2,1.02,89.74
IMG_9969,1Rd,initial,69,0.9,78.52,87.66666667,4,Pacific,8.0A0.2,2,0.69,60.07
IMG_9969,2Wh,initial,69,1.41,123.36,87.66666667,4,Pacific,8.0A0.2,2,1.17,102.92
IMG_9969,3Bl,initial,69,1.7,148.93,87.66666667,4,Pacific,8.0A0.2,2,1,87.6
IMG_9969,2Pu,initial,69,1.19,104.2,87.66666667,4,Pacific,8.0A0.2,2,0.96,83.87
IMG_9969,1Bl,initial,69,1.05,92.36,87.66666667,4,Pacific,8.0A0.2,2,0.79,69.46
IMG_9969,3Pu,initial,69,1.04,91.27,87.66666667,4,Pacific,8.0A0.2,2,0.93,81.88
IMG_9969,2Rd,initial,69,1.36,119.1,87.66666667,4,Pacific,8.0A0.2,2,1.04,91.22
IMG_9969,1Pu,initial,69,1.24,108.56,87.66666667,4,Pacific,8.0A0.2,2,0.88,77.37
IMG_9969,2Or,initial,69,1.43,125.4,87.66666667,4,Pacific,8.0A0.2,2,1.04,90.79
IMG_9969,1Si,initial,69,1.16,101.86,87.66666667,4,Pacific,8.0A0.2,2,0.74,64.66
IMG_9969,3Si,initial,69,1.54,135.33,87.66666667,4,Pacific,8.0A0.2,2,0.92,80.5
IMG_9969,1Gr,initial,69,0.99,86.68,87.66666667,4,Pacific,8.0A0.2,2,0.65,57.2
IMG_9969,2Gr,initial,69,1.16,101.6,87.66666667,4,Pacific,8.0A0.2,2,0.85,74.67
IMG_9969,2Si,initial,69,1.28,112.54,87.66666667,4,Pacific,8.0A0.2,2,0.88,77.16
IMG_9969,3Gr,initial,69,1.85,162.1,87.66666667,4,Pacific,8.0A0.2,2,1.37,119.85
IMG_9969,3Rd,initial,69,1.68,147.18,87.66666667,4,Pacific,8.0A0.2,2,1.18,103.39
IMG_9969,1Or,initial,69,1.13,98.81,87.66666667,4,Pacific,8.0A0.2,2,0.67,58.8
IMG_9969,2Bl,initial,69,1.34,117.59,87.66666667,4,Pacific,8.0A0.2,2,1.08,94.81
IMG_9969,1Wh,initial,69,1.07,93.39,87.66666667,4,Pacific,8.0A0.2,2,0.81,71.25
IMG_9970,1Rd,initial,70,1.16,102.11,88,5,Pacific,8.0A0.2,6,0.81,71.57
IMG_9970,3Bl,initial,70,1.32,116.21,88,5,Pacific,8.0A0.2,6,1.11,98.03
IMG_9970,2Bl,initial,70,1.05,92.42,88,5,Pacific,8.0A0.2,6,0.64,56.14
IMG_9970,3Rd,initial,70,1.37,120.4,88,5,Pacific,8.0A0.2,6,0.8,70.46
IMG_9970,2Wh,initial,70,1.32,116.5,88,5,Pacific,8.0A0.2,6,0.98,86.4
IMG_9970,3Or,initial,70,1.29,113.58,88,5,Pacific,8.0A0.2,6,0.86,75.44
IMG_9970,2Si,initial,70,1.25,109.7,88,5,Pacific,8.0A0.2,6,0.83,73.39
IMG_9970,3Si,initial,70,1.58,139.13,88,5,Pacific,8.0A0.2,6,1.09,95.99
IMG_9970,2Rd,initial,70,1.34,118.34,88,5,Pacific,8.0A0.2,6,1.03,90.24
IMG_9970,2Gr,initial,70,1.08,95.13,88,5,Pacific,8.0A0.2,6,0.9,78.77
IMG_9970,1Bl,initial,70,1.1,96.66,88,5,Pacific,8.0A0.2,6,0.57,50.08
IMG_9970,1Wh,initial,70,1.17,102.66,88,5,Pacific,8.0A0.2,6,0.88,77.82
IMG_9970,1Si,initial,70,1.01,89.3,88,5,Pacific,8.0A0.2,6,0.66,58.19
IMG_9970,2Or,initial,70,1.08,95.42,88,5,Pacific,8.0A0.2,6,1.01,88.6
IMG_9970,1Or,initial,70,1.02,90,88,5,Pacific,8.0A0.2,6,0.9,79.33
IMG_9970,1Gr,initial,70,0.9,79.48,88,5,Pacific,8.0A0.2,6,0.72,63.66
IMG_9970,3Gr,initial,70,1.07,93.85,88,5,Pacific,8.0A0.2,6,0.94,82.73
IMG_9970,1Pu,initial,70,0.93,82.09,88,5,Pacific,8.0A0.2,6,0.72,63.66
IMG_9970,2Pu,initial,70,1.25,110.31,88,5,Pacific,8.0A0.2,6,0.89,78.53
IMG_9970,3Pu,initial,70,1.3,114.55,88,5,Pacific,8.0A0.2,6,0.84,73.94
IMG_9971,2Or,initial,81,1.39,123.17,88.33333333,2,Olympia,8.0A0.2,0,0.9,79.06
IMG_9971,2Gr,initial,81,1.24,109.18,88.33333333,2,Olympia,8.0A0.2,0,0.98,86.33
IMG_9971,1Wh,initial,81,1.33,117.8,88.33333333,2,Olympia,8.0A0.2,0,0.94,83.41
IMG_9971,3Rd,initial,81,1.06,93.65,88.33333333,2,Olympia,8.0A0.2,0,0.78,68.51
IMG_9971,1Rd,initial,81,1.49,131.21,88.33333333,2,Olympia,8.0A0.2,0,1.16,102.83
IMG_9971,3Si,initial,81,1.4,123.97,88.33333333,2,Olympia,8.0A0.2,0,1.18,104.55
IMG_9971,1Gr,initial,81,1.58,139.71,88.33333333,2,Olympia,8.0A0.2,0,1.08,95.58
IMG_9971,3Gr,initial,81,1.09,96.57,88.33333333,2,Olympia,8.0A0.2,0,0.93,81.74
IMG_9971,1Bl,initial,81,1.4,123.42,88.33333333,2,Olympia,8.0A0.2,0,0.99,87.46
IMG_9971,2Si,initial,81,2,177,88.33333333,2,Olympia,8.0A0.2,0,1.48,131.03
IMG_9971,3Bl,initial,81,1.2,105.85,88.33333333,2,Olympia,8.0A0.2,0,1,87.92
IMG_9971,2Bl,initial,81,1.46,129.4,88.33333333,2,Olympia,8.0A0.2,0,0.99,87.8
IMG_9971,1Si,initial,81,1.46,128.63,88.33333333,2,Olympia,8.0A0.2,0,1.03,90.64
IMG_9971,2Pu,initial,81,1.25,110.5,88.33333333,2,Olympia,8.0A0.2,0,0.95,84.1
IMG_9971,2Wh,initial,81,1.32,117,88.33333333,2,Olympia,8.0A0.2,0,0.89,78.24
IMG_9971,3Or,initial,81,1.06,93.41,88.33333333,2,Olympia,8.0A0.2,0,0.89,78.97
IMG_9971,2Rd,initial,81,1.07,94.85,88.33333333,2,Olympia,8.0A0.2,0,0.92,81.32
IMG_9971,1Or,initial,81,1.6,141.14,88.33333333,2,Olympia,8.0A0.2,0,1.19,105.45
IMG_9971,3Pu,initial,81,1.44,127.3,88.33333333,2,Olympia,8.0A0.2,0,1.06,93.57
IMG_9971,1Pu,initial,81,1.49,131.22,88.33333333,2,Olympia,8.0A0.2,0,1.28,112.86
IMG_9972,3Gr,initial,77,2.21,194.43,88,5,Olympia,7.7C,6,1.64,144.03
IMG_9972,2Wh,initial,77,1.51,133.18,88,5,Olympia,7.7C,6,1.17,103.16
IMG_9972,2Gr,initial,77,1.57,138.05,88,5,Olympia,7.7C,6,1.47,129.24
IMG_9972,1Gr,initial,77,1.47,129.31,88,5,Olympia,7.7C,6,1.37,120.68
IMG_9972,1Wh,initial,77,1.47,129.23,88,5,Olympia,7.7C,6,1.1,97.23
IMG_9972,1Or,initial,77,1.61,141.69,88,5,Olympia,7.7C,6,1.17,103.06
IMG_9972,2Or,initial,77,1.76,155.2,88,5,Olympia,7.7C,6,1.15,101.15
IMG_9972,3Or,initial,77,1.91,168.05,88,5,Olympia,7.7C,6,1.46,128.05
IMG_9972,1Pu,initial,77,1.65,145.22,88,5,Olympia,7.7C,6,1.36,119.33
IMG_9972,2Pu,initial,77,2.2,194.02,88,5,Olympia,7.7C,6,1.93,169.79
IMG_9972,3Pu,initial,77,1.91,167.94,88,5,Olympia,7.7C,6,1.52,133.92
IMG_9972,1Si,initial,77,1.46,128.06,88,5,Olympia,7.7C,6,1.19,104.56
IMG_9972,2Si,initial,77,1.55,136.38,88,5,Olympia,7.7C,6,1.27,112.16
IMG_9972,3Si,initial,77,1.87,164.59,88,5,Olympia,7.7C,6,1.64,143.98
IMG_9972,1Rd,initial,77,1.71,150.87,88,5,Olympia,7.7C,6,1.31,115.55
IMG_9972,2Rd,initial,77,1.68,147.66,88,5,Olympia,7.7C,6,1.23,107.9
IMG_9972,3Rd,initial,77,2.08,182.97,88,5,Olympia,7.7C,6,1.81,158.88
IMG_9972,1Bl,initial,77,1.62,142.82,88,5,Olympia,7.7C,6,1.23,108.08
IMG_9972,2Bl,initial,77,1.92,168.94,88,5,Olympia,7.7C,6,1.51,133.08
IMG_9972,3Bl,initial,77,2,176.21,88,5,Olympia,7.7C,6,1.54,135.33
IMG_9973,3Or,initial,71,1.04,93.06,89.33333333,4,Pacific,7.7A0.5,2,0.84,74.79
IMG_9973,2Or,initial,71,0.81,72.18,89.33333333,4,Pacific,7.7A0.5,2,0.64,56.75
IMG_9973,2Rd,initial,71,1.08,96.75,89.33333333,4,Pacific,7.7A0.5,2,0.73,65.22
IMG_9973,1Or,initial,71,0.91,81.04,89.33333333,4,Pacific,7.7A0.5,2,0.62,55.54
IMG_9973,2Pu,initial,71,0.93,82.73,89.33333333,4,Pacific,7.7A0.5,2,0.72,64.49
IMG_9973,3Bl,initial,71,1,89.05,89.33333333,4,Pacific,7.7A0.5,2,0.7,62.92
